river,year,month,water_fraction,water_pixels,total_pixels
Nyamagana,2010,7,0.0,0,13838
Nyamagana,2010,8,0.0,0,13843
Nyamagana,2010,9,0.0,0,12889
Nyamagana,2010,10,0.0,0,13406
Nyamagana,2010,11,0.0,0,13832
Nyamagana,2010,12,0.0,0,13842
Nyamagana,2011,1,0.0,0,3054
Nyamagana,2011,2,0.0,0,13792
Nyamagana,2011,3,0.0,0,11420
Nyamagana,2011,4,0.0,0,13835
Nyamagana,2011,5,,0,0
Nyamagana,2011,6,0.0,0,13708
Nyamagana,2011,7,0.0,0,13841
Nyamagana,2011,8,0.0,0,13822
Nyamagana,2011,9,0.0,0,13646
Nyamagana,2011,10,0.0,0,13541
Nyamagana,2011,11,0.0,0,473
Nyamagana,2011,12,,0,0
Nyamagana,2012,1,0.0,0,2191
Nyamagana,2012,2,0.0,0,13837
Nyamagana,2012,3,0.0,0,13835
Nyamagana,2012,4,0.0,0,9456
Nyamagana,2012,5,0.0,0,12610
Nyamagana,2012,6,0.0,0,2102
Nyamagana,2012,7,0.0,0,13808
Nyamagana,2012,8,0.0,0,13843
Nyamagana,2012,9,0.0,0,13843
Nyamagana,2012,10,0.0,0,13306
Nyamagana,2012,11,0.0,0,13313
Nyamagana,2012,12,0.0,0,13843
Nyamagana,2013,1,0.0,0,11970
Nyamagana,2013,2,0.0,0,10978
Nyamagana,2013,3,0.0,0,13624
Nyamagana,2013,4,0.0,0,63
Nyamagana,2013,5,0.0,0,11
Nyamagana,2013,6,0.0,0,13843
Nyamagana,2013,7,0.0,0,13843
Nyamagana,2013,8,0.0,0,13843
Nyamagana,2013,9,0.0,0,13843
Nyamagana,2013,10,0.0,0,13560
Nyamagana,2013,11,0.0,0,13843
Nyamagana,2013,12,0.0,0,9854
Nyamagana,2014,1,0.0,0,13843
Nyamagana,2014,2,0.0,0,11063
Nyamagana,2014,3,0.0,0,13833
Nyamagana,2014,4,0.0,0,13841
Nyamagana,2014,5,0.0,0,13843
Nyamagana,2014,6,0.0,0,13832
Nyamagana,2014,7,0.0,0,13843
Nyamagana,2014,8,0.0,0,13843
Nyamagana,2014,9,0.0,0,13843
Nyamagana,2014,10,0.0,0,13843
Nyamagana,2014,11,0.0,0,13842
Nyamagana,2014,12,0.0,0,13842
Nyamagana,2015,1,0.0,0,13834
Nyamagana,2015,2,0.0,0,13831
Nyamagana,2015,3,0.0,0,12703
Nyamagana,2015,4,0.0,0,13840
Nyamagana,2015,5,0.0,0,4148
Nyamagana,2015,6,0.0,0,13825
Nyamagana,2015,7,0.0,0,13843
Nyamagana,2015,8,0.0,0,13843
Nyamagana,2015,9,0.0,0,13843
Nyamagana,2015,10,0.0,0,13843
Nyamagana,2015,11,0.0,0,13836
Nyamagana,2015,12,0.0,0,13809
Nyamagana,2016,1,0.0,0,13812
Nyamagana,2016,2,0.0,0,13161
Nyamagana,2016,3,0.0,0,13829
