river,date,year,month,water_level,runoff,temp_max_observed,temp_min_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean
Nyengwe,2016-05-01,2016,5,1.184838709677419,6.78,28.967741935483872,19.806451612903224,42.7,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.435069717741957,21.237270000000024,25.56698,188.98868506364,0.8505573485658602,0.5509183338688172,19.729550389785004,101454.9539516129
Nyengwe,2016-06-01,2016,6,1.1529999999999996,1.65,29.83333333333333,18.306666666666665,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.21956666666665,20.63680000000005,24.95570000000004,54.3079376626,0.9863953706306944,0.4005879568473611,18.078170347222283,101559.7061875
Nyengwe,2016-07-01,2016,7,1.091290322580645,0.73,29.8032258064516,17.26774193548387,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.153226908602164,20.43194,25.86685,16.017913806979998,0.8330027665771506,0.5602244094818548,16.580249529569926,101440.51654569892
Nyengwe,2016-08-01,2016,8,1.0403225806451617,0.66,30.896774193548385,17.483870967741936,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.94260897849466,21.57943,26.668180000000007,19.84691632684,0.820607237751344,0.3163830748077957,16.197643118279586,101374.84698252688
Nyengwe,2016-09-01,2016,9,1.020333333333333,0.55,31.113333333333333,18.88,9.6,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,24.827349180555583,22.094750000000037,27.14584000000002,39.96658321756,0.9035435140173612,0.1281081950963889,17.33481391666669,101232.66572916668
Nyengwe,2016-10-01,2016,10,1.0164516129032255,1.78,30.74516129032258,19.9,50.1,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,25.045740161290325,21.302850000000035,27.82247000000001,138.34095029914002,0.8800812377706989,-0.1893854871849462,18.80033440860217,101073.37526209676
Nyengwe,2016-11-01,2016,11,1.0503333333333331,14.18,29.219999999999995,20.183333333333334,70.39999999999999,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.695405722222237,20.81710000000004,25.96493000000004,402.36282321384,0.3864993418030555,0.2286182808708333,19.281428847222287,101173.4709861111
Nyengwe,2016-12-01,2016,12,1.089032258064516,16.11,28.122580645161296,19.693548387096776,205.40000000000003,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.288082123655958,20.797330000000045,26.80667,395.2493660034,0.0749945886079301,0.8989496939853495,19.535191102150577,101190.20642473118
Nyengwe,2017-01-01,2017,1,1.226451612903226,9.33,29.409677419354832,19.932258064516127,52.3,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.846099946236563,20.68716000000001,26.422140000000013,318.45331175542003,0.0747139249703629,0.7055970065735214,19.47003413978496,101150.89100806451
Nyengwe,2017-02-01,2017,2,1.365,8.81,28.700000000000006,19.58571428571429,139.3,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.530280654761896,20.14706000000001,26.48577,470.51143549042,0.0777011592335565,0.5372729526296132,19.61526052083337,101166.24023809524
Nyengwe,2017-03-01,2017,3,1.7322580645161292,8.13,28.903225806451605,19.796774193548384,190.1,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.385188306451653,20.76785000000001,26.460380000000043,501.656055202,0.0128871139817204,0.4710695202924731,19.66789950268821,101179.08116935485
