river,date,year,month,water_level,runoff,temp_max_observed,temp_min_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean
Rusizi,1982-06-01,1982,6,1.37,,29.14333333333333,17.679999999999996,9.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.407127486111165,14.611469999999995,30.435420000000025,3.95965574774,1.335146888895833,1.0794654415422222,14.60250018055558,101472.54571527778
Rusizi,1982-07-01,1982,7,1.06,,29.419354838709683,15.761290322580647,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.490684489247315,14.521330000000034,30.964620000000025,0.80227850894,1.2923657812489249,1.4205959280701612,12.885886559139806,101425.4338373656
Rusizi,1982-08-01,1982,8,0.6,,29.96129032258065,15.732258064516133,1.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.51852212365594,15.241900000000044,31.744700000000023,0.16498565754,1.3085584946048388,1.357440208888172,11.87116381720432,101345.11358198924
Rusizi,1982-09-01,1982,9,0.61,,31.17666666666667,18.09,18.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.84743595833333,17.72326000000004,33.85385000000002,1.3236999545,1.2976749198131945,1.0595262312,11.712703402777777,101228.45610416666
Rusizi,1982-10-01,1982,10,0.78,,29.06774193548388,18.035483870967735,74.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.984506384408636,16.666470000000004,31.497250000000008,8.54158399356,0.7137973127258065,0.4602314639448924,12.712106008064552,101180.92231182796
Rusizi,1982-11-01,1982,11,1.16,,28.37333333333334,19.07,117.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.55422726388889,16.42190000000005,32.39303000000001,216.27664599432,-0.1553803550886111,0.26029976612875,15.217137388888943,101216.5111597222
Rusizi,1982-12-01,1982,12,1.55,,29.316129032258058,19.21290322580646,162.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.997489879032287,15.738760000000012,30.344449999999995,85.80327030416001,0.100342013004301,0.2381016916938172,16.925173118279588,101244.60983198923
Rusizi,1983-01-01,1983,1,1.39,,29.64838709677419,19.870967741935488,78.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.786530416666665,16.409940000000006,30.14858000000004,39.481163182020005,0.3131655883492742,0.1267702664752688,16.228591653225863,101291.63072580646
Rusizi,1983-02-01,1983,2,1.34,,30.54642857142857,19.932142857142857,72.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.376094791666677,17.566300000000012,32.845060000000046,36.80658337274,0.2048487225284226,0.2308104364025297,16.232719345238138,101190.48310267855
Rusizi,1983-03-01,1983,3,1.4,,29.758064516129032,19.39032258064516,147.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.76514307795702,17.62283000000002,31.5711,43.25342200764,0.4121818943159946,0.6678633328403226,16.488158857526912,101173.8981048387
Rusizi,1983-04-01,1983,4,1.71,,29.476666666666656,20.1,157.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.386518291666675,18.04818,31.70420000000001,34.27100185182,0.6184499524875,0.7985416823904166,16.118297486111146,101217.18859027776
Rusizi,1983-05-01,1983,5,1.57,,30.367741935483878,18.25161290322581,16.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.4739514650538,17.17953,32.41216000000003,1.4438629129599998,1.2730981361379032,0.8512535411877687,14.757025618279611,101222.19810483872
Rusizi,1983-06-01,1983,6,1.21,,30.030000000000005,17.043333333333337,2.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.913925708333352,16.282200000000046,31.424980000000005,8.33177565528,1.0401844866043055,1.2453840689013889,13.44094720833334,101348.991
Rusizi,1983-07-01,1983,7,1.06,,29.806451612903217,17.62258064516129,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.389108091397876,14.99508000000003,31.37124,8.34655760046,1.0344226818,1.2447860120864247,12.711714529569916,101374.95446908602
Rusizi,1983-08-01,1983,8,0.85,,29.83548387096774,18.22258064516129,19.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.466763212365606,15.807029999999996,32.50400000000002,11.8603706995,0.8379147429563172,1.1444971633464651,13.676435551075258,101421.23822580645
Rusizi,1983-09-01,1983,9,0.85,,30.806666666666672,16.406666666666663,53.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.599959791666663,16.27090000000004,33.14584000000002,0.63824653958,1.2755040492275,1.161565694405,11.534134819444487,101230.10199305556
Rusizi,1983-10-01,1983,10,0.96,,29.619354838709665,19.112903225806456,78.10000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.50920012096776,17.016700000000014,31.843000000000018,12.94827464472,0.7058965821721773,0.3063850003091398,13.710805954301122,101243.70999327955
Rusizi,1983-11-01,1983,11,0.92,,29.293333333333337,17.456666666666663,53.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.921614361111157,16.85537000000005,32.113800000000026,7.644414919200001,0.5283773895194445,0.2997367015036111,13.363664305555574,101312.61438194446
Rusizi,1983-12-01,1983,12,0.92,,28.887096774193548,17.761290322580646,71.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.612524556451604,15.674200000000042,31.62148000000002,46.72575006126,-0.0339821566741935,0.0924994767365591,13.948099381720452,101270.40028897848
Rusizi,1984-01-01,1984,1,0.96,,28.441935483870974,18.09032258064516,157.79999999999998,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.111890255376352,15.692769999999996,30.668200000000013,56.33687958908,-0.2242977543495967,0.0342164751026612,14.82179694892477,101182.94364919356
Rusizi,1984-02-01,1984,2,0.98,,29.3,16.993103448275864,78.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.35948956896556,16.549900000000036,33.66460000000001,29.14547913674,-0.1108216038208333,0.5527360841795976,14.780691293103471,101002.7189367816
Rusizi,1984-03-01,1984,3,1.12,,29.26129032258064,17.69677419354839,108.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.24407611559144,17.361400000000003,32.7054,6.487607951819999,0.8306554172866936,0.7322245573814516,13.117569543010802,101049.1959811828
Rusizi,1984-04-01,1984,4,1.28,,29.579999999999995,18.473333333333333,104.2,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.44339358333337,16.3759,32.331020000000024,51.01060876872,0.7744321414884722,0.6974728065629167,14.525504847222235,101169.04011805556
Rusizi,1984-05-01,1984,5,1.0,,29.94193548387097,16.799999999999997,37.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.395588252688185,15.726650000000006,31.537350000000004,7.64369966978,1.393856273702957,1.0767606508803764,12.951258655914046,101188.7035282258
Rusizi,1984-06-01,1984,6,0.77,,29.569999999999997,15.016666666666662,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.88739572222221,14.88763,30.337820000000026,1.4538765058,1.3491696461729168,1.3970100307805555,12.404008736111107,101405.84535416668
Rusizi,1984-07-01,1984,7,0.62,,28.7516129032258,15.812903225806451,6.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.628663870967785,15.742999999999997,30.036900000000003,3.966569912,1.1739498680362903,1.2470335195163975,12.969925188172056,101361.71002688172
Rusizi,1984-08-01,1984,8,0.53,,30.06451612903226,15.432258064516128,1.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.40077805107529,15.446300000000008,31.090599999999995,36.02170962108,0.9812420249078898,1.1522111793797043,12.69720881720434,101327.16289650535
Rusizi,1984-09-01,1984,9,0.34,,31.56,16.516666666666666,9.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.95095595833334,14.82095000000004,32.504170000000045,4.0464401295800005,1.3271616608791668,0.7988659970776388,11.403852305555574,101148.63710416669
Rusizi,1984-10-01,1984,10,0.58,,30.851612903225806,17.7,58.50000000000002,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.81355694892477,16.21260000000001,31.14870000000002,71.89345342748001,1.3951440625231788,0.2002881781465053,13.884611169354857,101208.69342069892
Rusizi,1984-11-01,1984,11,0.65,,28.47333333333334,16.866666666666667,109.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.734680500000024,16.15530000000001,28.88192000000004,48.69151099828,0.4805967134888889,0.1153913931755555,14.44266559722223,101222.55399305555
Rusizi,1984-12-01,1984,12,0.7,,28.677419354838708,17.148387096774197,165.29999999999995,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.847388172043,16.48123000000004,29.67670000000004,134.60779189971998,0.4023829411896908,0.2330050507400537,15.667728575268823,101102.45154569892
Rusizi,1985-01-01,1985,1,0.69,,29.76774193548387,17.987096774193546,74.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.522390174731186,16.03048000000001,31.617430000000013,35.07876393106,0.5400609093814516,0.4605043063817204,14.733613172043022,101064.2678158602
Rusizi,1985-02-01,1985,2,0.81,,28.107142857142858,18.696428571428573,119.7,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.28826916666668,15.891999999999996,29.808070000000043,67.58904452415999,-0.9168286337199404,-0.3118079503790178,15.538006071428583,101172.0104092262
Rusizi,1985-03-01,1985,3,0.8,,29.63225806451613,19.29032258064516,163.00000000000003,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.58267924731183,16.734770000000026,32.23430000000002,206.99024233238,0.4003949952798387,0.4062589614924731,15.327115497311866,101080.25225134408
Rusizi,1985-04-01,1985,4,1.54,,28.95333333333333,18.646666666666665,104.7,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.46528718055561,16.202170000000024,28.068930000000023,174.187898447,0.2784447311733333,0.3030126775075,16.941442444444476,101210.6328263889
Rusizi,1985-05-01,1985,5,1.35,,29.677419354838705,17.85161290322581,45.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.521206129032294,15.264700000000005,28.845600000000047,27.35757831274,1.1386883856708334,0.7741675630651343,15.572316733870991,101286.59899865591
Rusizi,1985-06-01,1985,6,1.03,,29.19333333333334,16.003333333333334,3.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.0585378055556,15.071830000000034,29.049220000000048,3.43513488274,0.9877260620433332,1.056753901315972,14.65170565277782,101485.46494444444
Rusizi,1985-07-01,1985,7,0.67,,29.361290322580643,14.116129032258064,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,21.93247181451613,12.97442000000001,29.987300000000005,0.14829635372,1.1004394300764786,1.3063219540416666,12.707345215053806,101447.47239919356
Rusizi,1985-08-01,1985,8,0.55,,29.880645161290328,15.035483870967743,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.69340889784951,14.03445000000005,29.692600000000027,1.44958495252,1.344661222235215,1.3310500527649194,12.69860360215057,101397.35345430108
Rusizi,1985-09-01,1985,9,0.59,,30.30333333333333,17.056666666666665,41.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.21831533333335,15.907500000000027,32.278279999999995,27.48799312406,1.4903383866811668,0.8446825864945833,12.57101754166672,101222.46059027778
Rusizi,1985-10-01,1985,10,0.54,,30.993548387096773,18.793548387096774,9.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.12213024193551,16.298519999999996,32.24218000000002,36.07606890894,1.5476559874663978,0.3577230101948925,13.498333306451627,101165.06203629031
Rusizi,1985-11-01,1985,11,0.59,,29.113333333333333,18.51,136.49999999999997,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.48971572222223,15.754240000000038,30.253000000000043,237.48922416224,0.5812272457347222,0.2053872854886111,15.562235652777758,101226.09330555557
Rusizi,1985-12-01,1985,12,0.62,,28.69677419354839,18.26451612903226,70.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.031868494623662,15.820700000000045,29.39640000000003,27.86421767594,0.4785481726695161,0.2752291454504973,15.921166559139806,101158.36955645162
Rusizi,1986-01-01,1986,1,0.75,,28.687096774193545,18.519354838709678,119.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.31617205645165,16.371180000000038,30.013000000000037,69.18930981746,-0.1217212876926075,0.1450235303645604,16.013446397849464,101224.88579301076
Rusizi,1986-02-01,1986,2,0.8,,29.653571428571432,17.45714285714286,90.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.542542544642856,16.536460000000034,33.05633,30.34090985554,0.1888875950574405,0.3536809534932886,15.142553169642897,101099.64516369048
Rusizi,1986-03-01,1986,3,0.78,,28.7483870967742,17.7,139.29999999999998,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.766518844086026,15.476560000000006,31.305139999999994,9.7694396498,0.2508342712561828,0.5578785778561828,14.97040469086022,101111.7907795699
Rusizi,1986-04-01,1986,4,1.12,,28.783333333333328,19.16,231.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.07394240277779,17.358360000000005,29.66998000000001,212.26239129764,0.4650779938619444,0.4050404004929166,16.647892972222223,101177.87924305556
Rusizi,1986-05-01,1986,5,1.35,,29.37741935483871,18.47741935483871,27.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.11451962365595,15.135500000000036,28.662930000000017,97.22328222026,1.168534364709543,0.6330324586930108,16.271187392473166,101341.5625403226
Rusizi,1986-06-01,1986,6,0.86,,28.67333333333333,16.253333333333337,35.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.67971466666665,14.84826000000004,28.8501,1.8043518203,0.5617454093900001,1.1449870271698612,15.017465875000028,101400.32315277778
Rusizi,1986-07-01,1986,7,0.63,,28.80967741935484,14.03225806451613,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.386754193548427,13.542140000000018,29.344930000000037,1.31678581458,0.8767925575543011,1.431080007135484,13.048467231182826,101520.32159274194
Rusizi,1986-08-01,1986,8,0.19,,30.351612903225817,14.858064516129035,0.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.51904611559144,14.88620000000003,31.89175,0.8435249339399999,1.3832662230497312,1.3646577595689515,12.02843942204305,101262.64627016128
Rusizi,1986-09-01,1986,9,0.27,,30.463333333333345,17.04,38.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.26385338888889,16.95526000000001,32.235900000000015,2.61926650624,1.2196320649659722,0.8666172227733333,12.08624005555555,101296.96431944444
Rusizi,1986-10-01,1986,10,0.49,,30.116129032258065,18.022580645161288,92.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.81495500000005,16.12826000000001,32.20504,66.05434408584,0.7452929501169355,0.2774329015813172,14.097523172043054,101232.16661962366
Rusizi,1986-11-01,1986,11,0.6,,27.76666666666667,18.006666666666668,112.79999999999998,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.37162197222221,16.82754,30.652000000000044,12.74752615358,0.7360213929371944,0.2817062153463889,14.280866055555578,101180.19197916666
Rusizi,1986-12-01,1986,12,0.7,,28.08387096774193,18.329032258064515,119.6,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.17041194892477,16.849820000000022,30.586450000000013,154.30784176807998,-0.0640827302224314,0.1272656641270161,16.508564919354853,101271.90784274194
Rusizi,1987-01-01,1987,1,0.83,,28.454838709677414,18.322580645161292,96.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.15666853494628,15.963279999999996,30.61330000000004,87.02254312784,-0.2658455359566532,-0.0202805719618279,16.632877352150558,101313.2070564516
Rusizi,1987-02-01,1987,2,0.95,,29.396428571428583,18.84642857142857,84.60000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.75755218750004,17.188379999999995,32.124660000000006,156.25548267042,0.0838652791152083,0.2619528764780655,17.189518035714286,101241.04669642856
Rusizi,1987-03-01,1987,3,1.09,,29.967741935483865,19.006451612903227,81.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.842921706989276,17.537560000000042,31.73953,42.00077054572,0.1283529953445564,0.2703954640810484,17.10230357526882,101098.37623655914
Rusizi,1987-04-01,1987,4,1.28,,29.943333333333328,19.993333333333336,110.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.32921823611116,15.174900000000036,31.351530000000025,338.95659480926,0.4734767497244444,0.4085243221718055,17.343145055555567,101264.60759027778
Rusizi,1987-05-01,1987,5,1.53,,29.254838709677426,19.635483870967747,100.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.12350916666668,16.863550000000032,30.01736,74.2614268744,1.051228308035887,0.6365842712138441,16.616316465053785,101306.14559811828
Rusizi,1987-06-01,1987,6,1.35,,29.59333333333333,17.523333333333333,0.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.49595997222224,15.42986000000002,29.109950000000023,23.15998085682,0.493322329668611,0.9553017941043056,16.297543819444456,101507.52225
Rusizi,1987-07-01,1987,7,0.82,,30.11935483870968,15.7,0.2,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.387231922043043,15.121360000000038,30.56603000000001,0.09155273284,1.188237322955645,1.2422163782767472,14.560560349462378,101326.9767876344
Rusizi,1987-08-01,1987,8,0.5,,30.75806451612904,16.23548387096774,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.65452611559141,15.682640000000047,32.784100000000024,6.9303512110200005,1.525378650030914,1.0997575536034945,13.927059153225857,101330.99690860216
Rusizi,1987-09-01,1987,9,0.59,,30.636666666666663,18.259999999999994,106.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.254022597222217,17.232320000000016,32.55972000000003,41.52107252846,1.0596807484011113,0.5637979310047222,14.205634527777818,101252.51002777778
Rusizi,1987-10-01,1987,10,0.66,,30.329032258064515,18.370967741935488,34.60000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.21993506720429,16.06396000000001,31.76003000000003,11.0888481711,0.9524250861600267,0.4902441590418011,14.94473413978494,101187.6147782258
Rusizi,1987-11-01,1987,11,1.14,,29.55666666666668,18.92666666666667,123.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.334504166666704,17.243160000000046,32.414450000000045,104.84361678176,0.8685238943361111,0.1617338604226388,15.376046097222227,101246.24005555557
Rusizi,1987-12-01,1987,12,1.23,,30.490322580645163,18.75806451612903,22.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.33642173387102,16.39068000000003,32.90548000000001,6.033420563779999,0.8207521113807795,0.3886066969869624,15.294435954301091,101233.05591397847
Rusizi,1988-01-01,1988,1,1.19,,28.98064516129032,19.19354838709678,134.2,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.998673481182838,17.713300000000004,32.45236,49.22819135388,-0.0218985381537634,0.2327780576685484,16.157346478494674,101196.58561155912
Rusizi,1988-02-01,1988,2,1.16,,30.193103448275867,19.065517241379315,44.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.974180186781663,18.340599999999995,32.433130000000006,4.39262388884,0.5876245149081897,0.4918497007923132,15.513566982758675,101044.96905172413
Rusizi,1988-03-01,1988,3,1.29,,29.641935483870967,19.3483870967742,89.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.08408275537636,18.174130000000048,33.65090000000004,73.62747188984,-0.0405140065946505,0.1495554531299731,16.52314448924733,101215.40209005376
Rusizi,1988-04-01,1988,4,1.51,,29.333333333333325,19.89333333333333,122.6,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.04023555555557,16.885580000000004,30.65334000000001,10.15424726898,0.5102971442016667,0.4784429753465277,16.714873486111117,101170.6291875
Rusizi,1988-05-01,1988,5,1.56,,30.151612903225804,18.583870967741937,8.100000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.57900329301077,16.876180000000033,31.14315000000005,25.89082741354,1.1138244752403226,0.9639784304252688,15.939080631720458,101355.8210282258
Rusizi,1988-06-01,1988,6,1.18,,30.52666666666666,16.686666666666664,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.89894401388892,15.012,31.8766,0.04339218064,1.2368714213749998,1.1368746024947225,13.641078944444471,101377.80438194444
Rusizi,1988-07-01,1988,7,0.87,,29.570967741935487,16.274193548387096,0.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.81213985215055,16.113500000000045,31.06716,0.65660477336,0.7793971441205645,1.3176202660458334,13.117701129032298,101382.85027553764
Rusizi,1988-08-01,1988,8,0.93,,29.59032258064516,17.648387096774194,67.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.64369146505379,16.13503000000003,31.37545,7.54427907086,1.2118688192701612,0.9628219814580644,13.410839610215078,101300.8063172043
