river,year,month,water_fraction,water_pixels,total_pixels
Mutimbuzi,1993,6,,0,0
Mutimbuzi,1993,7,,0,0
Mutimbuzi,1993,8,,0,0
Mutimbuzi,1993,9,,0,0
Mutimbuzi,1993,10,,0,0
Mutimbuzi,1993,11,,0,0
Mutimbuzi,1993,12,,0,0
Mutimbuzi,1994,1,,0,0
Mutimbuzi,1994,2,,0,0
Mutimbuzi,1994,3,,0,0
Mutimbuzi,1994,4,,0,0
Mutimbuzi,1994,5,0.0,0,13849
Mutimbuzi,1994,6,0.0,0,13725
Mutimbuzi,1994,7,0.0,0,13562
Mutimbuzi,1994,8,0.0,0,13849
Mutimbuzi,1994,9,,0,0
Mutimbuzi,1994,10,7.5e-05,1,13414
Mutimbuzi,1994,11,0.0,0,9173
Mutimbuzi,1994,12,,0,0
Mutimbuzi,1995,1,0.000147,2,13612
Mutimbuzi,1995,2,0.0,0,13752
Mutimbuzi,1995,3,0.0,0,13800
Mutimbuzi,1995,4,,0,0
Mutimbuzi,1995,5,,0,0
Mutimbuzi,1995,6,,0,0
Mutimbuzi,1995,7,,0,0
Mutimbuzi,1995,8,,0,0
Mutimbuzi,1995,9,,0,0
Mutimbuzi,1995,10,,0,0
Mutimbuzi,1995,11,,0,0
Mutimbuzi,1995,12,,0,0
Mutimbuzi,1996,1,,0,0
Mutimbuzi,1996,2,0.0,0,13832
Mutimbuzi,1996,3,,0,0
Mutimbuzi,1996,4,,0,0
Mutimbuzi,1996,5,,0,0
Mutimbuzi,1996,6,,0,0
Mutimbuzi,1996,7,,0,0
Mutimbuzi,1996,8,,0,0
Mutimbuzi,1996,9,,0,0
Mutimbuzi,1996,10,,0,0
Mutimbuzi,1996,11,,0,0
Mutimbuzi,1996,12,,0,0
Mutimbuzi,1997,1,,0,0
Mutimbuzi,1997,2,,0,0
Mutimbuzi,1997,3,,0,0
Mutimbuzi,1997,4,,0,0
Mutimbuzi,1997,5,0.0,0,5030
Mutimbuzi,1997,6,,0,0
Mutimbuzi,1997,7,,0,0
Mutimbuzi,1997,8,,0,0
Mutimbuzi,1997,9,,0,0
Mutimbuzi,1997,10,,0,0
Mutimbuzi,1997,11,,0,0
Mutimbuzi,1997,12,,0,0
Mutimbuzi,1998,1,,0,0
Mutimbuzi,1998,2,,0,0
Mutimbuzi,1998,3,,0,0
Mutimbuzi,1998,4,,0,0
Mutimbuzi,1998,5,,0,0
Mutimbuzi,1998,6,,0,0
Mutimbuzi,1998,7,0.0,0,222
Mutimbuzi,1998,8,,0,0
Mutimbuzi,1998,9,,0,0
Mutimbuzi,1998,10,0.0,0,13806
Mutimbuzi,1998,11,0.004226,2,473
Mutimbuzi,1998,12,,0,0
Mutimbuzi,1999,1,0.0,0,13718
Mutimbuzi,1999,2,,0,0
Mutimbuzi,1999,3,,0,0
Mutimbuzi,1999,4,,0,0
Mutimbuzi,1999,5,,0,0
Mutimbuzi,1999,6,,0,0
Mutimbuzi,1999,7,,0,0
Mutimbuzi,1999,8,,0,0
Mutimbuzi,1999,9,0.0,0,13849
Mutimbuzi,1999,10,,0,0
Mutimbuzi,1999,11,0.0,0,13286
Mutimbuzi,1999,12,0.0,0,13849
Mutimbuzi,2000,1,,0,0
Mutimbuzi,2000,2,,0,0
Mutimbuzi,2000,3,0.0,0,2439
Mutimbuzi,2000,4,0.0,0,13847
Mutimbuzi,2000,5,0.0,0,36
Mutimbuzi,2000,6,0.0,0,12826
Mutimbuzi,2000,7,,0,0
Mutimbuzi,2000,8,0.0,0,3047
Mutimbuzi,2000,9,0.0,0,13842
Mutimbuzi,2000,10,0.0,0,66
Mutimbuzi,2000,11,0.0,0,490
Mutimbuzi,2000,12,0.0,0,13845
Mutimbuzi,2001,1,,0,0
Mutimbuzi,2001,2,0.0,0,172
Mutimbuzi,2001,3,0.0,0,13846
Mutimbuzi,2001,4,0.0,0,6325
Mutimbuzi,2001,5,,0,0
Mutimbuzi,2001,6,0.0,0,13845
Mutimbuzi,2001,7,,0,0
Mutimbuzi,2001,8,0.0,0,13840
Mutimbuzi,2001,9,0.0,0,13849
Mutimbuzi,2001,10,0.0,0,2277
Mutimbuzi,2001,11,0.0,0,1406
Mutimbuzi,2001,12,0.0,0,13849
Mutimbuzi,2002,1,0.0,0,13804
Mutimbuzi,2002,2,,0,0
Mutimbuzi,2002,3,,0,0
Mutimbuzi,2002,4,,0,0
Mutimbuzi,2002,5,0.0,0,10191
Mutimbuzi,2002,6,0.0,0,13849
Mutimbuzi,2002,7,0.0,0,6021
Mutimbuzi,2002,8,0.0,0,241
Mutimbuzi,2002,9,0.0,0,13849
Mutimbuzi,2002,10,0.0,0,13841
Mutimbuzi,2002,11,0.0,0,13849
Mutimbuzi,2002,12,0.0,0,13849
Mutimbuzi,2003,1,0.0,0,13849
Mutimbuzi,2003,2,0.0,0,4134
Mutimbuzi,2003,3,0.0,0,13848
Mutimbuzi,2003,4,0.0,0,7464
Mutimbuzi,2003,5,0.0,0,13487
Mutimbuzi,2003,6,,0,0
Mutimbuzi,2003,7,0.0,0,9981
Mutimbuzi,2003,8,,0,0
Mutimbuzi,2003,9,,0,0
Mutimbuzi,2003,10,,0,0
Mutimbuzi,2003,11,0.0,0,9117
Mutimbuzi,2003,12,0.0,0,23
Mutimbuzi,2004,1,,0,0
Mutimbuzi,2004,2,,0,0
Mutimbuzi,2004,3,0.0,0,10097
Mutimbuzi,2004,4,0.0,0,13149
Mutimbuzi,2004,5,0.0,0,3426
Mutimbuzi,2004,6,0.0,0,7709
Mutimbuzi,2004,7,0.0,0,11592
Mutimbuzi,2004,8,0.0,0,1
Mutimbuzi,2004,9,0.0,0,12540
Mutimbuzi,2004,10,0.0,0,10668
Mutimbuzi,2004,11,,0,0
Mutimbuzi,2004,12,0.0,0,9293
Mutimbuzi,2005,1,0.0,0,11049
Mutimbuzi,2005,2,0.0,0,10656
Mutimbuzi,2005,3,0.0,0,9387
Mutimbuzi,2005,4,0.0,0,11040
Mutimbuzi,2005,5,,0,0
Mutimbuzi,2005,6,0.0,0,13220
Mutimbuzi,2005,7,0.0,0,11588
Mutimbuzi,2005,8,0.0,0,67
Mutimbuzi,2005,9,0.0,0,88
Mutimbuzi,2005,10,0.0,0,11906
Mutimbuzi,2005,11,,0,0
Mutimbuzi,2005,12,0.0,0,2125
Mutimbuzi,2006,1,0.0,0,10378
Mutimbuzi,2006,2,0.0,0,10044
Mutimbuzi,2006,3,0.0,0,10841
Mutimbuzi,2006,4,,0,0
Mutimbuzi,2006,5,0.0,0,10927
Mutimbuzi,2006,6,,0,0
Mutimbuzi,2006,7,0.0,0,10422
Mutimbuzi,2006,8,0.0,0,10867
Mutimbuzi,2006,9,0.0,0,10948
Mutimbuzi,2006,10,0.0,0,10802
Mutimbuzi,2006,11,,0,0
Mutimbuzi,2006,12,,0,0
Mutimbuzi,2007,1,0.0,0,10036
Mutimbuzi,2007,2,0.0,0,10954
Mutimbuzi,2007,3,0.0,0,10250
Mutimbuzi,2007,4,,0,0
Mutimbuzi,2007,5,0.0,0,11010
Mutimbuzi,2007,6,0.0,0,10982
Mutimbuzi,2007,7,0.0,0,232
Mutimbuzi,2007,8,0.0,0,13833
Mutimbuzi,2007,9,0.0,0,10992
Mutimbuzi,2007,10,,0,0
Mutimbuzi,2007,11,,0,0
Mutimbuzi,2007,12,,0,0
Mutimbuzi,2008,1,,0,0
Mutimbuzi,2008,2,0.0,0,10783
Mutimbuzi,2008,3,0.0,0,10271
Mutimbuzi,2008,4,0.0,0,10329
Mutimbuzi,2008,5,0.0,0,13841
Mutimbuzi,2008,6,0.0,0,13663
Mutimbuzi,2008,7,,0,0
Mutimbuzi,2008,8,0.0,0,10921
Mutimbuzi,2008,9,0.0,0,13835
Mutimbuzi,2008,10,,0,0
Mutimbuzi,2008,11,,0,0
Mutimbuzi,2008,12,0.0,0,10538
Mutimbuzi,2009,1,0.0,0,10126
Mutimbuzi,2009,2,0.0,0,9139
Mutimbuzi,2009,3,0.0,0,12353
Mutimbuzi,2009,4,,0,0
Mutimbuzi,2009,5,,0,0
Mutimbuzi,2009,6,0.0,0,13846
Mutimbuzi,2009,7,0.0,0,13849
Mutimbuzi,2009,8,0.0,0,10974
Mutimbuzi,2009,9,0.0,0,13840
Mutimbuzi,2009,10,,0,0
Mutimbuzi,2009,11,,0,0
Mutimbuzi,2009,12,0.0,0,11261
Mutimbuzi,2010,1,0.0,0,13849
Mutimbuzi,2010,2,0.0,0,13841
Mutimbuzi,2010,3,,0,0
Mutimbuzi,2010,4,,0,0
Mutimbuzi,2010,5,0.0,0,12008
Mutimbuzi,2010,6,0.0,0,12858
Mutimbuzi,2010,7,0.0,0,13163
Mutimbuzi,2010,8,0.0,0,13722
Mutimbuzi,2010,9,0.0,0,10964
Mutimbuzi,2010,10,0.0,0,10961
Mutimbuzi,2010,11,0.0,0,13849
Mutimbuzi,2010,12,0.0,0,11118
Mutimbuzi,2011,1,0.0,0,12127
Mutimbuzi,2011,2,0.0,0,11296
Mutimbuzi,2011,3,0.0,0,791
Mutimbuzi,2011,4,0.0,0,13845
Mutimbuzi,2011,5,,0,0
Mutimbuzi,2011,6,0.0,0,10947
Mutimbuzi,2011,7,0.0,0,13783
Mutimbuzi,2011,8,0.0,0,13734
Mutimbuzi,2011,9,0.0,0,10755
Mutimbuzi,2011,10,0.0,0,11031
Mutimbuzi,2011,11,,0,0
Mutimbuzi,2011,12,,0,0
Mutimbuzi,2012,1,0.0,0,10411
Mutimbuzi,2012,2,0.0,0,12484
Mutimbuzi,2012,3,0.0,0,13819
Mutimbuzi,2012,4,0.0,0,8502
Mutimbuzi,2012,5,0.0,0,10707
Mutimbuzi,2012,6,0.0,0,1319
Mutimbuzi,2012,7,0.0,0,10860
Mutimbuzi,2012,8,0.0,0,10999
Mutimbuzi,2012,9,0.0,0,13785
Mutimbuzi,2012,10,0.0,0,3871
Mutimbuzi,2012,11,0.0,0,9487
Mutimbuzi,2012,12,0.0,0,6044
Mutimbuzi,2013,1,0.0,0,4282
Mutimbuzi,2013,2,0.0,0,5876
Mutimbuzi,2013,3,0.0,0,11102
Mutimbuzi,2013,4,,0,0
Mutimbuzi,2013,5,0.0,0,5375
Mutimbuzi,2013,6,0.0,0,13849
Mutimbuzi,2013,7,0.0,0,13849
Mutimbuzi,2013,8,0.0,0,13849
Mutimbuzi,2013,9,0.0,0,13849
Mutimbuzi,2013,10,0.0,0,10623
Mutimbuzi,2013,11,0.0,0,13849
Mutimbuzi,2013,12,0.0,0,1466
Mutimbuzi,2014,1,0.0,0,13038
Mutimbuzi,2014,2,0.0,0,9524
Mutimbuzi,2014,3,0.0,0,13832
Mutimbuzi,2014,4,0.0,0,13709
Mutimbuzi,2014,5,0.0,0,13835
Mutimbuzi,2014,6,0.0,0,13840
Mutimbuzi,2014,7,0.0,0,13849
Mutimbuzi,2014,8,0.0,0,13786
Mutimbuzi,2014,9,0.0,0,13802
Mutimbuzi,2014,10,0.0,0,13825
Mutimbuzi,2014,11,0.0,0,13849
Mutimbuzi,2014,12,0.0,0,12945
Mutimbuzi,2015,1,0.0,0,13068
Mutimbuzi,2015,2,0.0,0,13810
Mutimbuzi,2015,3,0.0,0,13777
Mutimbuzi,2015,4,0.0,0,13506
Mutimbuzi,2015,5,0.0,0,13627
Mutimbuzi,2015,6,0.0,0,13849
Mutimbuzi,2015,7,0.0,0,13547
Mutimbuzi,2015,8,0.0,0,13849
Mutimbuzi,2015,9,0.0,0,13849
Mutimbuzi,2015,10,0.0,0,13848
Mutimbuzi,2015,11,0.0,0,1437
Mutimbuzi,2015,12,0.0,0,13827
Mutimbuzi,2016,1,0.0,0,13356
Mutimbuzi,2016,2,0.0,0,6829
Mutimbuzi,2016,3,0.0,0,13800
Mutimbuzi,2016,4,0.0,0,496
Mutimbuzi,2016,5,0.0,0,11024
Mutimbuzi,2016,6,0.0,0,13849
Mutimbuzi,2016,7,0.0,0,13849
Mutimbuzi,2016,8,0.0,0,13849
Mutimbuzi,2016,9,0.0,0,13849
Mutimbuzi,2016,10,0.0,0,13849
Mutimbuzi,2016,11,0.0,0,13849
Mutimbuzi,2016,12,0.0,0,9947
Mutimbuzi,2017,1,0.0,0,13833
Mutimbuzi,2017,2,0.0,0,9442
Mutimbuzi,2017,3,0.0,0,13849
Mutimbuzi,2017,4,0.0,0,12650
Mutimbuzi,2017,5,0.0,0,13795
Mutimbuzi,2017,6,0.0,0,13849
Mutimbuzi,2017,7,0.0,0,13849
Mutimbuzi,2017,8,0.0,0,13849
Mutimbuzi,2017,9,0.0,0,13847
Mutimbuzi,2017,10,0.0,0,11271
Mutimbuzi,2017,11,0.0,0,13849
Mutimbuzi,2017,12,0.0,0,11450
Mutimbuzi,2018,1,0.0,0,95
Mutimbuzi,2018,2,0.0,0,13849
Mutimbuzi,2018,3,0.0,0,13849
Mutimbuzi,2018,4,0.0,0,13789
Mutimbuzi,2018,5,0.0,0,13841
Mutimbuzi,2018,6,0.0,0,13849
Mutimbuzi,2018,7,0.0,0,13849
Mutimbuzi,2018,8,0.0,0,13803
Mutimbuzi,2018,9,0.0,0,13849
Mutimbuzi,2018,10,0.0,0,12422
Mutimbuzi,2018,11,0.0,0,1
Mutimbuzi,2018,12,0.0,0,11522
Mutimbuzi,2019,1,0.0,0,12498
Mutimbuzi,2019,2,0.0,0,13001
Mutimbuzi,2019,3,0.0,0,11149
Mutimbuzi,2019,4,0.0,0,13842
Mutimbuzi,2019,5,0.0,0,9822
Mutimbuzi,2019,6,0.0,0,13847
Mutimbuzi,2019,7,0.0,0,13849
Mutimbuzi,2019,8,0.0,0,13849
Mutimbuzi,2019,9,0.0,0,13790
Mutimbuzi,2019,10,0.0,0,5515
Mutimbuzi,2019,11,0.0,0,13848
Mutimbuzi,2019,12,0.0,0,11156
Mutimbuzi,2020,1,0.0,0,12316
Mutimbuzi,2020,2,0.0,0,8360
Mutimbuzi,2020,3,0.0,0,13544
Mutimbuzi,2020,4,0.0,0,5038
Mutimbuzi,2020,5,0.0,0,13840
Mutimbuzi,2020,6,0.0,0,13849
Mutimbuzi,2020,7,0.0,0,778
Mutimbuzi,2020,8,0.0,0,13849
Mutimbuzi,2020,9,0.0,0,13849
Mutimbuzi,2020,10,0.0,0,13849
Mutimbuzi,2020,11,0.0,0,12831
Mutimbuzi,2020,12,0.000506,7,13833
Mutimbuzi,2021,1,0.0,0,7285
Mutimbuzi,2021,2,0.0,0,11756
Mutimbuzi,2021,3,0.0,0,13836
Mutimbuzi,2021,4,0.0,0,13692
Mutimbuzi,2021,5,0.0,0,10973
Mutimbuzi,2021,6,0.0,0,13849
Mutimbuzi,2021,7,0.0,0,13849
Mutimbuzi,2021,8,0.0,0,13849
Mutimbuzi,2021,9,0.0,0,13849
Mutimbuzi,2021,10,0.0,0,13849
Mutimbuzi,2021,11,0.0,0,13745
Mutimbuzi,2021,12,0.0,0,6703
Mutimbuzi,2022,1,,0,0
Mutimbuzi,2022,2,,0,0
Mutimbuzi,2022,3,,0,0
Mutimbuzi,2022,4,,0,0
Mutimbuzi,2022,5,,0,0
Mutimbuzi,2022,6,,0,0
Mutimbuzi,2022,7,,0,0
Mutimbuzi,2022,8,,0,0
Mutimbuzi,2022,9,,0,0
Mutimbuzi,2022,10,,0,0
Mutimbuzi,2022,11,,0,0
Mutimbuzi,2022,12,,0,0
Mutimbuzi,2023,1,,0,0
Mutimbuzi,2023,2,,0,0
Mutimbuzi,2023,3,,0,0
Mutimbuzi,2023,4,,0,0
Mutimbuzi,2023,5,,0,0
Mutimbuzi,2023,6,,0,0
Mutimbuzi,2023,7,,0,0
Mutimbuzi,2023,8,,0,0
Mutimbuzi,2023,9,,0,0
Mutimbuzi,2023,10,,0,0
Mutimbuzi,2023,11,,0,0
Mutimbuzi,2023,12,,0,0
Mutimbuzi,2024,1,,0,0
Mutimbuzi,2024,2,,0,0
Mutimbuzi,2024,3,,0,0
Mutimbuzi,2024,4,,0,0
Mutimbuzi,2024,5,,0,0
Mutimbuzi,2024,6,,0,0
Mutimbuzi,2024,7,,0,0
Mutimbuzi,2024,8,,0,0
Mutimbuzi,2024,9,,0,0
Mutimbuzi,2024,10,,0,0
Mutimbuzi,2024,11,,0,0
Mutimbuzi,2024,12,,0,0
Mutimbuzi,2025,1,,0,0
Mutimbuzi,2025,2,,0,0
Mutimbuzi,2025,3,,0,0
Mutimbuzi,2025,4,,0,0
Mutimbuzi,2025,5,,0,0
Mutimbuzi,2025,6,,0,0
Mutimbuzi,2025,7,,0,0
Mutimbuzi,2025,8,,0,0
Mutimbuzi,2025,9,,0,0
Mutimbuzi,2025,10,,0,0
Mutimbuzi,2025,11,,0,0
Mutimbuzi,2025,12,,0,0
