river,date,year,month,water_level,water_level_observed,runoff,runoff_observed,temp_max_observed,temp_min_observed,temp_mean_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean
Buzimba,1981-01-01,1981,1,0.5409999999999999,0.5409999999999999,16.94,16.94,26.619354838709675,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.64639198924732,17.384240000000034,24.52773000000002,607.6807981823,-0.15548790386948924,0.8623692095508065,17.834025551075285,101288.16758064517
Buzimba,1981-02-01,1981,2,0.48499999999999993,0.48499999999999993,15.35,15.35,26.696428571428566,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,21.185825982142887,17.38900000000001,26.76890000000003,471.0302347113,-0.1629174776014881,0.5711623148269672,17.862380580357183,101189.62601190477
Buzimba,1981-03-01,1981,3,0.5483870967741934,0.5483870967741934,17.96,17.96,26.087096774193544,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,21.011517459677464,18.164500000000032,25.1241,497.66802777138,-0.07606719650537634,0.5809500504139651,17.995200887096757,101215.03902553763
Buzimba,1981-04-01,1981,4,0.648,0.648,13.9,13.9,26.093333333333337,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.864101986111166,18.144200000000012,24.81442000000004,461.90524103648,-0.05549291021034722,0.50343964886125,18.345752611111152,101272.02779861112
Buzimba,1981-05-01,1981,5,0.5941935483870967,0.5941935483870967,10.83,10.83,25.89677419354838,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.56902108870969,17.220970000000023,25.68795,460.0305551728,0.03308595661869623,0.361468681608871,17.841974596774207,101381.43049731184
Buzimba,1981-06-01,1981,6,0.4870000000000003,0.4870000000000003,4.03,4.03,27.16333333333334,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.751429013888867,15.430930000000046,25.33474000000001,109.2848775355,0.04304798619597222,0.5920195260413889,17.162631583333336,101491.49236805555
Buzimba,1981-07-01,1981,7,0.435483870967742,0.435483870967742,1.17,1.17,27.622580645161285,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.519519838709698,16.6712,24.951300000000003,29.56581123486,0.20534808734999999,0.5709170539348118,16.086010712365635,101437.56977822582
Buzimba,1981-08-01,1981,8,0.40580645161290346,0.40580645161290346,2.26,2.26,28.35483870967742,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.971117836021563,16.808070000000043,26.16754000000003,232.10263243424,0.19809089170779567,0.3757747032858871,16.615343252688206,101351.79840725806
Buzimba,1981-09-01,1981,9,0.39366666666666655,0.39366666666666655,9.09,9.09,27.44666666666666,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,21.290925930555545,16.24084000000005,25.469629999999995,289.28661317394,0.07084626063443056,0.35671186477472216,17.171000805555536,101285.49450000002
Buzimba,1981-10-01,1981,10,0.4112903225806452,0.4112903225806452,18.66,18.66,27.438709677419357,,,,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,21.085774825268857,18.247400000000027,25.668570000000045,622.57576048642,-0.12281918085255376,0.4594719170895161,17.953651438172074,101232.44436827957
