river,year,month,ndvi
Mutimbuzi,2014,1,0.78485
Mutimbuzi,2014,2,0.75535
Mutimbuzi,2014,3,0.72215
Mutimbuzi,2014,4,0.72485
Mutimbuzi,2014,5,0.5444
Mutimbuzi,2014,6,0.50225
Mutimbuzi,2014,7,0.42
Mutimbuzi,2014,8,0.4427
Mutimbuzi,2014,9,0.57285
Mutimbuzi,2014,10,0.6298
Mutimbuzi,2014,11,0.72875
Mutimbuzi,2014,12,0.71985
Mutimbuzi,2015,1,0.7266
Mutimbuzi,2015,2,0.70185
Mutimbuzi,2015,3,0.6961
Mutimbuzi,2015,4,0.8111
Mutimbuzi,2015,5,0.73805
Mutimbuzi,2015,6,0.5931
Mutimbuzi,2015,7,0.4892
Mutimbuzi,2015,8,0.4903
Mutimbuzi,2015,9,0.43715
Mutimbuzi,2015,10,0.7845
Mutimbuzi,2015,11,0.81775
Mutimbuzi,2015,12,0.82075
Mutimbuzi,2016,1,0.8405
Mutimbuzi,2016,2,0.8003
Mutimbuzi,2016,3,0.74815
Mutimbuzi,2016,4,0.7253
Mutimbuzi,2016,5,0.7206
Mutimbuzi,2016,6,0.6529
Mutimbuzi,2016,7,0.474
Mutimbuzi,2016,8,0.48775
Mutimbuzi,2016,9,0.4347
Mutimbuzi,2016,10,0.50465
Mutimbuzi,2016,11,0.4503
Mutimbuzi,2016,12,0.74055
Mutimbuzi,2017,1,0.5381
Mutimbuzi,2017,2,0.72385
Mutimbuzi,2017,3,0.76555
Mutimbuzi,2017,4,0.7735
Mutimbuzi,2017,5,0.73535
Mutimbuzi,2017,6,0.59965
Mutimbuzi,2017,7,0.3744
Mutimbuzi,2017,8,0.4745
Mutimbuzi,2017,9,0.50185
Mutimbuzi,2017,10,0.5807
Mutimbuzi,2017,11,0.5016
Mutimbuzi,2017,12,0.66615
Mutimbuzi,2018,1,0.75435
Mutimbuzi,2018,2,0.7987
Mutimbuzi,2018,3,0.6632
Mutimbuzi,2018,4,0.72515
Mutimbuzi,2018,5,0.76065
Mutimbuzi,2018,6,0.67175
Mutimbuzi,2018,7,0.6143
Mutimbuzi,2018,8,0.53505
Mutimbuzi,2018,9,0.48035
Mutimbuzi,2018,10,0.6062
Mutimbuzi,2018,11,0.67395
Mutimbuzi,2018,12,0.73685
Mutimbuzi,2019,1,0.7249
Mutimbuzi,2019,2,0.7906
Mutimbuzi,2019,3,0.7551
Mutimbuzi,2019,4,0.69785
Mutimbuzi,2019,5,0.72335
Mutimbuzi,2019,6,0.6449
Mutimbuzi,2019,7,0.58595
Mutimbuzi,2019,8,0.4677
Mutimbuzi,2019,9,0.5938
Mutimbuzi,2019,10,0.4374
Mutimbuzi,2019,11,0.78765
Mutimbuzi,2019,12,0.80465
Mutimbuzi,2020,1,0.7922
Mutimbuzi,2020,2,0.81505
Mutimbuzi,2020,3,0.8036
Mutimbuzi,2020,4,0.7764
Mutimbuzi,2020,5,0.69745
Mutimbuzi,2020,6,0.68515
Mutimbuzi,2020,7,0.6084
Mutimbuzi,2020,8,0.5191
Mutimbuzi,2020,9,0.4225
Mutimbuzi,2020,10,0.66515
Mutimbuzi,2020,11,0.8044
Mutimbuzi,2020,12,0.80035
Mutimbuzi,2021,1,0.80145
Mutimbuzi,2021,2,0.7849
Mutimbuzi,2021,3,0.80835
Mutimbuzi,2021,4,0.53785
Mutimbuzi,2021,5,0.6723
Mutimbuzi,2021,6,0.65625
Mutimbuzi,2021,7,0.5655
Mutimbuzi,2021,8,0.62945
Mutimbuzi,2021,9,0.69175
Mutimbuzi,2021,10,0.6141
Mutimbuzi,2021,11,0.62175
Mutimbuzi,2021,12,0.75865
Mutimbuzi,2022,1,0.63815
Mutimbuzi,2022,2,0.7208
Mutimbuzi,2022,3,0.76425
Mutimbuzi,2022,4,0.78355
Mutimbuzi,2022,5,0.7456
Mutimbuzi,2022,6,0.6223
Mutimbuzi,2022,7,0.45625
Mutimbuzi,2022,8,0.46515
Mutimbuzi,2022,9,0.472
Mutimbuzi,2022,10,0.4464
Mutimbuzi,2022,11,0.6161
Mutimbuzi,2022,12,0.819
Mutimbuzi,2023,1,0.8279
Mutimbuzi,2023,2,0.74705
Mutimbuzi,2023,3,0.69075
Mutimbuzi,2023,4,0.7907
Mutimbuzi,2023,5,0.7237
Mutimbuzi,2023,6,0.6311
Mutimbuzi,2023,7,0.58355
Mutimbuzi,2023,8,0.42465
Mutimbuzi,2023,9,0.5579
Mutimbuzi,2023,10,0.7112
Mutimbuzi,2023,11,0.82465
Mutimbuzi,2023,12,0.82155
Mutimbuzi,2024,1,0.54505
Mutimbuzi,2024,2,0.80525
Mutimbuzi,2024,3,0.82725
Mutimbuzi,2024,4,0.7879
Mutimbuzi,2024,5,0.72295
Mutimbuzi,2024,6,0.7131
Mutimbuzi,2024,7,0.6002
Mutimbuzi,2024,8,0.4924
Mutimbuzi,2024,9,0.5568
Mutimbuzi,2024,10,0.72815
Mutimbuzi,2024,11,0.7342
Mutimbuzi,2024,12,0.7253
Mutimbuzi,2025,1,0.8448
Mutimbuzi,2025,2,0.8226
Mutimbuzi,2025,3,0.8136
Mutimbuzi,2025,4,0.7832
Mutimbuzi,2025,5,0.76745
Mutimbuzi,2025,6,0.5373
Mutimbuzi,2025,7,0.5894
Mutimbuzi,2025,8,0.54065
Mutimbuzi,2025,9,0.44165
Mutimbuzi,2025,10,0.6017
Mutimbuzi,2025,11,0.74945
Mutimbuzi,2025,12,0.59765
