river,year,month,water_fraction,water_pixels,total_pixels
Rusizi,1999,10,,0,0
Rusizi,1999,11,0.0,0,266
Rusizi,1999,12,0.0127,175,13842
Rusizi,2000,1,,0,0
Rusizi,2000,2,,0,0
Rusizi,2000,3,0.0,0,1103
Rusizi,2000,4,0.014733,203,13809
Rusizi,2000,5,0.0,0,0
Rusizi,2000,6,0.014371,189,13189
Rusizi,2000,7,,0,0
Rusizi,2000,8,0.0,0,3959
Rusizi,2000,9,0.014012,187,13373
Rusizi,2000,10,,0,0
Rusizi,2000,11,0.0,0,778
Rusizi,2000,12,0.010482,144,13818
Rusizi,2001,1,,0,0
Rusizi,2001,2,0.0,0,6252
Rusizi,2001,3,0.010077,132,13149
Rusizi,2001,4,0.0,0,3100
Rusizi,2001,5,,0,0
Rusizi,2001,6,0.010502,145,13824
Rusizi,2001,7,0.0,0,1
Rusizi,2001,8,0.001791,10,5581
Rusizi,2001,9,0.001647,22,13355
Rusizi,2001,10,0.0,0,4908
Rusizi,2001,11,0.015548,167,10784
Rusizi,2001,12,0.009738,132,13651
Rusizi,2002,1,0.010333,141,13664
Rusizi,2002,2,,0,0
Rusizi,2002,3,,0,0
Rusizi,2002,4,,0,0
Rusizi,2002,5,0.019888,273,13759
Rusizi,2002,6,0.020986,290,13845
Rusizi,2002,7,0.004554,27,5929
Rusizi,2002,8,0.046852,137,2943
Rusizi,2002,9,0.020522,283,13819
Rusizi,2002,10,0.006808,88,12926
Rusizi,2002,11,0.011786,162,13803
Rusizi,2002,12,0.016142,169,10526
Rusizi,2003,1,0.001247,16,12831
Rusizi,2003,2,0.002624,29,11052
Rusizi,2003,3,0.017199,237,13832
Rusizi,2003,4,,0,0
Rusizi,2003,5,0.020673,103,5024
Rusizi,2003,6,,0,0
Rusizi,2003,7,0.022011,186,8484
Rusizi,2003,8,,0,0
Rusizi,2003,9,,0,0
Rusizi,2003,10,0.0,0,103
Rusizi,2003,11,0.007892,74,9403
Rusizi,2003,12,,0,0
Rusizi,2004,1,,0,0
Rusizi,2004,2,0.0,0,72
Rusizi,2004,3,0.021981,211,9604
Rusizi,2004,4,0.028516,356,12499
Rusizi,2004,5,0.0,0,5072
Rusizi,2004,6,0.00112,5,4462
Rusizi,2004,7,0.020344,225,11089
Rusizi,2004,8,0.0,0,16
Rusizi,2004,9,0.019754,262,13307
Rusizi,2004,10,0.006557,68,10369
Rusizi,2004,11,,0,0
Rusizi,2004,12,0.0,0,10399
Rusizi,2005,1,0.038227,424,11104
Rusizi,2005,2,0.004122,41,10032
Rusizi,2005,3,0.0,0,6963
Rusizi,2005,4,0.022743,241,10615
Rusizi,2005,5,,0,0
Rusizi,2005,6,0.02692,304,11317
Rusizi,2005,7,0.033268,386,11631
Rusizi,2005,8,0.042727,163,3820
Rusizi,2005,9,0.037131,51,1373
Rusizi,2005,10,0.019683,240,12223
Rusizi,2005,11,,0,0
Rusizi,2005,12,0.001309,2,1527
Rusizi,2006,1,0.014763,128,8720
Rusizi,2006,2,0.0,0,10284
Rusizi,2006,3,0.022823,258,11345
Rusizi,2006,4,,0,0
Rusizi,2006,5,0.024521,269,10998
Rusizi,2006,6,,0,0
Rusizi,2006,7,0.016487,178,10799
Rusizi,2006,8,0.022734,251,11080
Rusizi,2006,9,0.025454,284,11193
Rusizi,2006,10,0.022942,255,11157
Rusizi,2006,11,,0,0
Rusizi,2006,12,,0,0
Rusizi,2007,1,0.008152,76,9432
Rusizi,2007,2,0.0051,57,11304
Rusizi,2007,3,0.025602,280,10966
Rusizi,2007,4,,0,0
Rusizi,2007,5,0.019569,216,11079
Rusizi,2007,6,0.025874,290,11234
Rusizi,2007,7,0.0,0,7
Rusizi,2007,8,0.028497,391,13755
Rusizi,2007,9,0.02118,233,11007
Rusizi,2007,10,,0,0
Rusizi,2007,11,,0,0
Rusizi,2007,12,,0,0
Rusizi,2008,1,,0,0
Rusizi,2008,2,0.002571,29,11278
Rusizi,2008,3,0.0,0,10308
Rusizi,2008,4,0.008836,98,11104
Rusizi,2008,5,0.022339,293,13156
Rusizi,2008,6,0.013289,181,13636
Rusizi,2008,7,,0,0
Rusizi,2008,8,0.015472,172,11153
Rusizi,2008,9,0.0204,280,13739
Rusizi,2008,10,,0,0
Rusizi,2008,11,,0,0
Rusizi,2008,12,0.01296,136,10512
Rusizi,2009,1,0.002463,27,10963
Rusizi,2009,2,0.007301,79,10840
Rusizi,2009,3,0.008835,120,13623
Rusizi,2009,4,,0,0
Rusizi,2009,5,,0,0
Rusizi,2009,6,0.022742,313,13801
Rusizi,2009,7,0.024841,343,13814
Rusizi,2009,8,0.024504,277,11339
Rusizi,2009,9,0.01916,262,13704
Rusizi,2009,10,,0,0
Rusizi,2009,11,0.0,0,512
Rusizi,2009,12,0.004817,55,11448
Rusizi,2010,1,0.013051,177,13633
Rusizi,2010,2,0.012219,168,13807
Rusizi,2010,3,,0,0
Rusizi,2010,4,,0,0
Rusizi,2010,5,0.002864,23,8080
Rusizi,2010,6,0.020341,269,13238
Rusizi,2010,7,0.011454,149,13020
Rusizi,2010,8,0.023348,319,13691
Rusizi,2010,9,0.025574,291,11415
Rusizi,2010,10,0.024433,278,11393
Rusizi,2010,11,0.003896,53,13790
Rusizi,2010,12,0.008573,108,12696
Rusizi,2011,1,0.0,0,2245
Rusizi,2011,2,0.017986,207,11521
Rusizi,2011,3,0.0,0,81
Rusizi,2011,4,0.022964,317,13831
Rusizi,2011,5,,0,0
Rusizi,2011,6,0.0,0,11384
Rusizi,2011,7,0.023189,314,13573
Rusizi,2011,8,0.021722,288,13299
Rusizi,2011,9,0.016277,176,10861
Rusizi,2011,10,0.00971,107,11019
Rusizi,2011,11,0.0,0,107
Rusizi,2011,12,,0,0
Rusizi,2012,1,0.0,0,11534
Rusizi,2012,2,0.001062,14,13184
Rusizi,2012,3,0.0,0,12273
Rusizi,2012,4,0.001252,11,8783
Rusizi,2012,5,0.021168,232,10989
Rusizi,2012,6,0.0,0,1508
Rusizi,2012,7,0.015436,166,10766
Rusizi,2012,8,0.010506,110,10470
Rusizi,2012,9,0.008747,119,13605
Rusizi,2012,10,0.0006,1,1665
Rusizi,2012,11,0.002331,25,11096
Rusizi,2012,12,0.0,0,4580
Rusizi,2013,1,0.0,0,6537
Rusizi,2013,2,0.0,0,1077
Rusizi,2013,3,0.0,0,10830
Rusizi,2013,4,,0,0
Rusizi,2013,5,0.028639,269,9410
Rusizi,2013,6,0.024162,334,13849
Rusizi,2013,7,0.027071,374,13848
Rusizi,2013,8,0.011713,161,13800
Rusizi,2013,9,0.027842,385,13849
Rusizi,2013,10,0.028475,244,8575
Rusizi,2013,11,0.027452,380,13845
Rusizi,2013,12,0.0,0,3107
Rusizi,2014,1,0.014034,159,11331
Rusizi,2014,2,9.6e-05,0,8305
Rusizi,2014,3,0.017926,245,13684
Rusizi,2014,4,0.024549,338,13790
Rusizi,2014,5,0.034246,472,13800
Rusizi,2014,6,0.028826,394,13689
Rusizi,2014,7,0.026838,370,13806
Rusizi,2014,8,0.019251,246,12805
Rusizi,2014,9,0.026396,351,13328
Rusizi,2014,10,0.013253,152,11508
Rusizi,2014,11,0.024438,329,13500
Rusizi,2014,12,0.025362,308,12145
Rusizi,2015,1,0.0,0,12725
Rusizi,2015,2,0.0,0,13014
Rusizi,2015,3,0.0,0,12750
Rusizi,2015,4,0.035957,492,13703
Rusizi,2015,5,0.0,0,11974
Rusizi,2015,6,0.040413,559,13832
Rusizi,2015,7,0.035285,487,13805
Rusizi,2015,8,0.035858,496,13842
Rusizi,2015,9,0.027366,378,13837
Rusizi,2015,10,0.029356,406,13848
Rusizi,2015,11,0.0,0,1
Rusizi,2015,12,0.037858,523,13835
Rusizi,2016,1,0.002499,31,12536
Rusizi,2016,2,0.0,0,2328
Rusizi,2016,3,0.036117,496,13744
Rusizi,2016,4,,0,0
Rusizi,2016,5,0.051229,594,11597
Rusizi,2016,6,0.040203,552,13745
Rusizi,2016,7,0.023966,315,13156
Rusizi,2016,8,0.040388,558,13834
Rusizi,2016,9,0.032248,446,13849
Rusizi,2016,10,0.010122,135,13425
