date,target_value,target_outlier_count,lat,lon,elev
1982-08-01,0.4012903225806453,0,-2.99,29.22,800.0
1982-09-01,0.3954166666666667,0,-2.99,29.22,800.0
1982-10-01,0.4499999999999999,0,-2.99,29.22,800.0
1982-11-01,0.5923333333333332,0,-2.99,29.22,800.0
1982-12-01,0.6725806451612903,0,-2.99,29.22,800.0
1983-01-01,0.5183870967741935,0,-2.99,29.22,800.0
1983-02-01,0.4767857142857144,0,-2.99,29.22,800.0
1983-03-01,0.5080645161290323,0,-2.99,29.22,800.0
1983-04-01,0.6983333333333334,0,-2.99,29.22,800.0
1983-05-01,0.569677419354839,0,-2.99,29.22,800.0
1983-06-01,0.3729999999999999,0,-2.99,29.22,800.0
1983-07-01,0.2772413793103448,0,-2.99,29.22,800.0
1983-08-01,0.2458064516129031,0,-2.99,29.22,800.0
1983-09-01,0.2003448275862069,0,-2.99,29.22,800.0
1983-10-01,0.2936666666666667,0,-2.99,29.22,800.0
1983-11-01,0.3220689655172414,0,-2.99,29.22,800.0
1983-12-01,0.3606451612903226,0,-2.99,29.22,800.0
1984-01-01,0.4487096774193549,0,-2.99,29.22,800.0
1984-02-01,0.3648275862068965,0,-2.99,29.22,800.0
1984-03-01,0.39,0,-2.99,29.22,800.0
1984-04-01,0.4106666666666667,0,-2.99,29.22,800.0
1984-05-01,0.2777419354838709,0,-2.99,29.22,800.0
1984-06-01,0.1703333333333333,0,-2.99,29.22,800.0
1984-07-01,0.1323333333333333,0,-2.99,29.22,800.0
1984-08-01,0.1187096774193548,0,-2.99,29.22,800.0
1984-09-01,0.0846428571428571,0,-2.99,29.22,800.0
1984-10-01,0.1235483870967741,0,-2.99,29.22,800.0
1984-11-01,0.1806666666666667,0,-2.99,29.22,800.0
1984-12-01,0.1670967741935483,0,-2.99,29.22,800.0
1985-01-01,0.1564516129032258,0,-2.99,29.22,800.0
1985-02-01,0.2596428571428572,0,-2.99,29.22,800.0
1985-03-01,0.2524137931034483,0,-2.99,29.22,800.0
1985-04-01,0.8426666666666666,0,-2.99,29.22,800.0
