date,target_value,target_outlier_count,lat,lon,elev
1991-03-01,1.26,0,-3.34,29.27,774.0
1991-04-01,1.48,0,-3.34,29.27,774.0
1991-05-01,1.62,0,-3.34,29.27,774.0
1991-06-01,1.59,0,-3.34,29.27,774.0
1991-07-01,1.18,0,-3.34,29.27,774.0
1991-08-01,1.02,0,-3.34,29.27,774.0
1991-09-01,0.9,0,-3.34,29.27,774.0
1991-10-01,1.23,0,-3.34,29.27,774.0
1991-11-01,1.22,0,-3.34,29.27,774.0
1992-08-01,1.15,0,-3.34,29.27,774.0
1992-11-01,1.1,0,-3.34,29.27,774.0
1993-01-01,1.24,0,-3.34,29.27,774.0
1993-02-01,1.33,0,-3.34,29.27,774.0
1993-03-01,1.35,0,-3.34,29.27,774.0
1993-04-01,1.37,0,-3.34,29.27,774.0
1993-05-01,1.67,0,-3.34,29.27,774.0
1993-06-01,1.44,0,-3.34,29.27,774.0
1993-07-01,1.16,0,-3.34,29.27,774.0
1993-08-01,1.11,0,-3.34,29.27,774.0
1993-09-01,1.02,0,-3.34,29.27,774.0
1993-10-01,1.01,0,-3.34,29.27,774.0
1993-11-01,1.03,0,-3.34,29.27,774.0
1993-12-01,1.04,0,-3.34,29.27,774.0
1994-01-01,1.1,0,-3.34,29.27,774.0
1994-02-01,1.23,0,-3.34,29.27,774.0
1994-03-01,1.32,0,-3.34,29.27,774.0
1994-04-01,1.19,0,-3.34,29.27,774.0
1994-05-01,1.17,0,-3.34,29.27,774.0
1994-06-01,1.12,0,-3.34,29.27,774.0
1994-07-01,0.94,0,-3.34,29.27,774.0
1994-08-01,0.76,0,-3.34,29.27,774.0
1994-09-01,0.74,0,-3.34,29.27,774.0
1994-10-01,0.95,0,-3.34,29.27,774.0
1994-11-01,1.12,0,-3.34,29.27,774.0
1998-01-01,1.1,0,-3.34,29.27,774.0
1998-04-01,1.7,0,-3.34,29.27,774.0
1998-11-01,1.26,0,-3.34,29.27,774.0
1999-01-01,1.13,0,-3.34,29.27,774.0
1999-02-01,0.86,0,-3.34,29.27,774.0
1999-03-01,1.36,0,-3.34,29.27,774.0
1999-04-01,1.51,0,-3.34,29.27,774.0
1999-05-01,1.37,0,-3.34,29.27,774.0
1999-06-01,1.03,0,-3.34,29.27,774.0
1999-07-01,1.05,0,-3.34,29.27,774.0
1999-08-01,1.13,0,-3.34,29.27,774.0
1999-09-01,0.8,0,-3.34,29.27,774.0
2008-12-01,1.79,0,-3.34,29.27,774.0
2009-01-01,1.85,0,-3.34,29.27,774.0
2009-02-01,1.97,0,-3.34,29.27,774.0
2009-03-01,1.9,0,-3.34,29.27,774.0
2009-04-01,2.05,0,-3.34,29.27,774.0
2009-05-01,2.06,0,-3.34,29.27,774.0
2009-06-01,1.82,0,-3.34,29.27,774.0
2009-07-01,1.64,0,-3.34,29.27,774.0
2009-08-01,1.46,0,-3.34,29.27,774.0
2009-09-01,1.44,0,-3.34,29.27,774.0
2009-10-01,1.38,0,-3.34,29.27,774.0
2009-11-01,1.79,0,-3.34,29.27,774.0
2009-12-01,1.82,0,-3.34,29.27,774.0
2010-01-01,2.04,0,-3.34,29.27,774.0
2010-02-01,2.05,0,-3.34,29.27,774.0
2010-03-01,2.22,0,-3.34,29.27,774.0
2010-04-01,2.32,0,-3.34,29.27,774.0
2010-05-01,2.33,0,-3.34,29.27,774.0
2010-06-01,2.06,0,-3.34,29.27,774.0
2010-07-01,1.93,0,-3.34,29.27,774.0
2010-08-01,1.85,0,-3.34,29.27,774.0
2010-09-01,1.91,0,-3.34,29.27,774.0
2010-10-01,1.84,0,-3.34,29.27,774.0
2010-11-01,1.86,0,-3.34,29.27,774.0
2010-12-01,1.92,0,-3.34,29.27,774.0
2011-01-01,2.01,0,-3.34,29.27,774.0
2011-02-01,1.99,0,-3.34,29.27,774.0
2011-03-01,2.08,0,-3.34,29.27,774.0
2011-04-01,2.19,0,-3.34,29.27,774.0
2011-05-01,2.08,0,-3.34,29.27,774.0
2011-06-01,1.97,0,-3.34,29.27,774.0
2011-07-01,1.93,0,-3.34,29.27,774.0
2011-08-01,1.77,0,-3.34,29.27,774.0
2011-09-01,1.81,0,-3.34,29.27,774.0
2011-10-01,1.94,0,-3.34,29.27,774.0
2011-11-01,2.07,0,-3.34,29.27,774.0
2011-12-01,2.84,0,-3.34,29.27,774.0
2012-01-01,2.01,0,-3.34,29.27,774.0
2012-02-01,1.99,0,-3.34,29.27,774.0
2012-03-01,2.02,0,-3.34,29.27,774.0
2012-04-01,2.25,0,-3.34,29.27,774.0
2012-05-01,2.41,0,-3.34,29.27,774.0
2012-06-01,2.22,0,-3.34,29.27,774.0
2012-07-01,1.99,0,-3.34,29.27,774.0
2012-08-01,1.93,0,-3.34,29.27,774.0
2012-09-01,2.0,0,-3.34,29.27,774.0
2012-10-01,1.96,0,-3.34,29.27,774.0
2012-11-01,2.01,0,-3.34,29.27,774.0
2012-12-01,2.23,0,-3.34,29.27,774.0
2013-01-01,2.28,0,-3.34,29.27,774.0
2013-02-01,2.25,0,-3.34,29.27,774.0
2013-03-01,2.42,0,-3.34,29.27,774.0
2013-04-01,2.67,0,-3.34,29.27,774.0
2013-05-01,2.48,0,-3.34,29.27,774.0
2013-06-01,2.29,0,-3.34,29.27,774.0
2013-07-01,2.13,0,-3.34,29.27,774.0
2013-08-01,2.02,0,-3.34,29.27,774.0
2013-09-01,2.13,0,-3.34,29.27,774.0
