date,target_value,target_outlier_count,lat,lon,elev
2017-06-01,1.331666666666667,0,-3.12,29.4,940.0
2017-07-01,1.2822580645161292,0,-3.12,29.4,940.0
2017-08-01,1.3787096774193552,0,-3.12,29.4,940.0
2017-09-01,1.442666666666667,0,-3.12,29.4,940.0
2017-10-01,1.3738709677419356,0,-3.12,29.4,940.0
2017-11-01,1.542,0,-3.12,29.4,940.0
2017-12-01,1.476129032258065,0,-3.12,29.4,940.0
2018-01-01,1.4793548387096775,0,-3.12,29.4,940.0
2018-02-01,1.5010714285714286,0,-3.12,29.4,940.0
2018-03-01,1.5748387096774192,0,-3.12,29.4,940.0
2018-04-01,1.7079999999999995,0,-3.12,29.4,940.0
2018-05-01,1.4648387096774191,0,-3.12,29.4,940.0
2018-06-01,1.349666666666667,0,-3.12,29.4,940.0
2018-07-01,1.4264516129032256,0,-3.12,29.4,940.0
2018-08-01,1.4987096774193545,0,-3.12,29.4,940.0
2018-09-01,1.4256666666666666,0,-3.12,29.4,940.0
2018-10-01,1.562258064516129,0,-3.12,29.4,940.0
2018-11-01,1.5563333333333331,0,-3.12,29.4,940.0
2018-12-01,1.5903225806451613,0,-3.12,29.4,940.0
2019-01-01,1.6041935483870966,0,-3.12,29.4,940.0
2019-02-01,1.5035714285714283,0,-3.12,29.4,940.0
2019-03-01,1.503548387096774,0,-3.12,29.4,940.0
2019-05-01,1.5751612903225811,0,-3.12,29.4,940.0
2019-06-01,1.461,0,-3.12,29.4,940.0
2019-07-01,1.4454838709677418,0,-3.12,29.4,940.0
2019-08-01,1.4329032258064516,0,-3.12,29.4,940.0
2019-09-01,1.5586666666666666,0,-3.12,29.4,940.0
2019-10-01,1.6709677419354831,0,-3.12,29.4,940.0
2019-11-01,1.650666666666667,0,-3.12,29.4,940.0
2019-12-01,1.6854838709677418,0,-3.12,29.4,940.0
2020-01-01,1.6222580645161293,0,-3.12,29.4,940.0
2020-02-01,1.6044827586206902,0,-3.12,29.4,940.0
2020-03-01,1.6358064516129032,0,-3.12,29.4,940.0
2020-04-01,1.6499999999999997,0,-3.12,29.4,940.0
2020-05-01,1.5141935483870974,0,-3.12,29.4,940.0
2020-06-01,1.4546666666666668,0,-3.12,29.4,940.0
2020-07-01,1.450322580645161,0,-3.12,29.4,940.0
2020-08-01,1.451290322580645,0,-3.12,29.4,940.0
2020-09-01,1.4113333333333338,0,-3.12,29.4,940.0
2020-10-01,1.4370967741935488,0,-3.12,29.4,940.0
2020-11-01,1.529666666666667,0,-3.12,29.4,940.0
2020-12-01,1.4790322580645157,0,-3.12,29.4,940.0
2021-01-01,1.5848387096774192,0,-3.12,29.4,940.0
2021-02-01,1.580357142857143,0,-3.12,29.4,940.0
2021-03-01,1.65,0,-3.12,29.4,940.0
2021-04-01,1.658333333333333,0,-3.12,29.4,940.0
2022-12-01,1.1606451612903224,0,-3.12,29.4,940.0
2023-01-01,1.0161290322580645,0,-3.12,29.4,940.0
2023-02-01,1.0564285714285713,0,-3.12,29.4,940.0
2023-03-01,1.0935483870967742,0,-3.12,29.4,940.0
2023-04-01,1.2519999999999998,0,-3.12,29.4,940.0
2023-05-01,1.4561290322580642,0,-3.12,29.4,940.0
2023-06-01,1.397,0,-3.12,29.4,940.0
2023-07-01,0.7386666666666668,0,-3.12,29.4,940.0
2023-08-01,0.9387096774193548,0,-3.12,29.4,940.0
2023-09-01,1.321,0,-3.12,29.4,940.0
2023-10-01,1.4764516129032257,0,-3.12,29.4,940.0
2023-11-01,1.600333333333333,0,-3.12,29.4,940.0
2023-12-01,1.8019354838709676,0,-3.12,29.4,940.0
2024-01-01,1.615,0,-3.12,29.4,940.0
2024-02-01,1.5627586206896549,0,-3.12,29.4,940.0
2024-03-01,1.6435483870967742,0,-3.12,29.4,940.0
2024-04-01,1.7229999999999996,0,-3.12,29.4,940.0
2024-05-01,1.413225806451613,0,-3.12,29.4,940.0
2024-06-01,1.0586666666666666,0,-3.12,29.4,940.0
2024-07-01,0.9783870967741932,0,-3.12,29.4,940.0
2024-08-01,0.7574193548387096,0,-3.12,29.4,940.0
2024-09-01,0.924,0,-3.12,29.4,940.0
2024-10-01,0.7777419354838709,0,-3.12,29.4,940.0
