date,lake_level_m,lake_level_n_obs,era5_t2m_C,era5_d2m_C,era5_tp_mm,era5_msl_hPa,era5_u10,era5_v10,era5_wind_speed,river_basse_mulembwe_mutambara_level_m,river_buzimba_gatete_level_m,river_dama_mbuga_level_m,river_jiji_ndago_level_m,river_kaburantwa_mission_level_m,river_mpanda_gatura_level_m,river_mulembwe_mutambara_level_m,river_mutimbuzi_pont_aeroport_level_m,river_nyakagunda_musenyi_level_m,river_nyamagana_murambi_level_m,river_nyengwe_rimbo_level_m,river_rusizi_gatumba_level_m,year,month,month_sin,month_cos,lake_level_m_lag_1,lake_level_m_lag_2,lake_level_m_lag_3,lake_level_m_lag_6,lake_level_m_lag_12,era5_tp_mm_lag_1,era5_tp_mm_lag_2,era5_tp_mm_lag_3,era5_tp_mm_lag_6,era5_tp_mm_lag_12,era5_t2m_C_lag_1,era5_t2m_C_lag_2,era5_t2m_C_lag_3,era5_t2m_C_lag_6,era5_t2m_C_lag_12,river_basse_mulembwe_mutambara_level_m_lag_1,river_basse_mulembwe_mutambara_level_m_lag_2,river_basse_mulembwe_mutambara_level_m_lag_3,river_basse_mulembwe_mutambara_level_m_lag_6,river_basse_mulembwe_mutambara_level_m_lag_12,river_buzimba_gatete_level_m_lag_1,river_buzimba_gatete_level_m_lag_2,river_buzimba_gatete_level_m_lag_3,river_buzimba_gatete_level_m_lag_6,river_buzimba_gatete_level_m_lag_12,river_dama_mbuga_level_m_lag_1,river_dama_mbuga_level_m_lag_2,river_dama_mbuga_level_m_lag_3,river_dama_mbuga_level_m_lag_6,river_dama_mbuga_level_m_lag_12,river_jiji_ndago_level_m_lag_1,river_jiji_ndago_level_m_lag_2,river_jiji_ndago_level_m_lag_3,river_jiji_ndago_level_m_lag_6,river_jiji_ndago_level_m_lag_12,river_kaburantwa_mission_level_m_lag_1,river_kaburantwa_mission_level_m_lag_2,river_kaburantwa_mission_level_m_lag_3,river_kaburantwa_mission_level_m_lag_6,river_kaburantwa_mission_level_m_lag_12,river_mpanda_gatura_level_m_lag_1,river_mpanda_gatura_level_m_lag_2,river_mpanda_gatura_level_m_lag_3,river_mpanda_gatura_level_m_lag_6,river_mpanda_gatura_level_m_lag_12,river_mulembwe_mutambara_level_m_lag_1,river_mulembwe_mutambara_level_m_lag_2,river_mulembwe_mutambara_level_m_lag_3,river_mulembwe_mutambara_level_m_lag_6,river_mulembwe_mutambara_level_m_lag_12,river_mutimbuzi_pont_aeroport_level_m_lag_1,river_mutimbuzi_pont_aeroport_level_m_lag_2,river_mutimbuzi_pont_aeroport_level_m_lag_3,river_mutimbuzi_pont_aeroport_level_m_lag_6,river_mutimbuzi_pont_aeroport_level_m_lag_12,river_nyakagunda_musenyi_level_m_lag_1,river_nyakagunda_musenyi_level_m_lag_2,river_nyakagunda_musenyi_level_m_lag_3,river_nyakagunda_musenyi_level_m_lag_6,river_nyakagunda_musenyi_level_m_lag_12,river_nyamagana_murambi_level_m_lag_1,river_nyamagana_murambi_level_m_lag_2,river_nyamagana_murambi_level_m_lag_3,river_nyamagana_murambi_level_m_lag_6,river_nyamagana_murambi_level_m_lag_12,river_nyengwe_rimbo_level_m_lag_1,river_nyengwe_rimbo_level_m_lag_2,river_nyengwe_rimbo_level_m_lag_3,river_nyengwe_rimbo_level_m_lag_6,river_nyengwe_rimbo_level_m_lag_12,river_rusizi_gatumba_level_m_lag_1,river_rusizi_gatumba_level_m_lag_2,river_rusizi_gatumba_level_m_lag_3,river_rusizi_gatumba_level_m_lag_6,river_rusizi_gatumba_level_m_lag_12,lake_level_m_roll_mean_3,lake_level_m_roll_mean_6,lake_level_m_roll_mean_12,lake_level_m_roll_mean_24,lake_level_m_roll_mean_36,era5_tp_mm_roll_mean_3,era5_tp_mm_roll_mean_6,era5_tp_mm_roll_mean_12,era5_tp_mm_roll_mean_24,era5_tp_mm_roll_mean_36,era5_t2m_C_roll_mean_3,era5_t2m_C_roll_mean_6,era5_t2m_C_roll_mean_12,era5_t2m_C_roll_mean_24,era5_t2m_C_roll_mean_36,era5_d2m_C_roll_mean_3,era5_d2m_C_roll_mean_6,era5_d2m_C_roll_mean_12,era5_d2m_C_roll_mean_24,era5_d2m_C_roll_mean_36,era5_wind_speed_roll_mean_3,era5_wind_speed_roll_mean_6,era5_wind_speed_roll_mean_12,era5_wind_speed_roll_mean_24,era5_wind_speed_roll_mean_36,era5_tp_anom,era5_tp_anom_cumsum_3,era5_tp_anom_cumsum_6,era5_tp_anom_cumsum_12,era5_tp_anom_cumsum_24,era5_tp_anom_cumsum_36,lake_level_m_anom,lake_level_m_zscore
1997-10-01,770.215,2,21.493786092069918,14.491829616935506,361.1518144091575,1012.8786169942877,-0.0587041506180897,0.4144401139783585,0.41857709609364213,,1.3819354838709674,0.4890322580645161,0.4838709677419355,,,0.7938709677419353,,,,,,1997,10,-0.8660254037844386,0.5000000000000001,770.213,770.418,770.699,770.579,770.4635,30.9478639806325,7.314503183195,32.9962074533,328.8012145528,265.5666472631275,23.3525249809028,21.724274942876367,20.347025764448947,20.1838032934028,20.612326465053787,,,,,,1.3658620689655172,1.3364516129032258,1.3706451612903232,1.4433333333333331,1.3112903225806456,0.261,0.2990322580645161,0.3641935483870967,0.5926666666666666,0.4358064516129031,0.4116666666666669,0.4625806451612902,0.5332258064516128,0.989,0.4603225806451613,,,,,,,,,,,0.6176666666666666,0.7316129032258064,0.8864516129032258,1.8980000000000004,0.7425806451612901,,,,,,,,,,,,,,,,,,,,,,,,,,770.4433333333333,770.5429166666667,770.5064027777777,770.6808159722223,770.768625,23.75285820570917,110.51693055852247,206.11075549116563,199.91133232316375,206.16855137332408,21.807941896076034,21.111620211469557,21.03404725982165,20.97058819901218,20.961137927536665,12.053441068156388,13.652950996873157,14.398875281099015,14.503572035617227,14.641302054699253,0.812247787291016,0.6508311859952888,0.48052779036637844,0.4879912370792409,0.5033086899738222,123.57328126098486,-119.79184645314922,-90.77283030615683,-68.38227356000567,-285.5507031520563,-203.06616892231187,-0.839823529411774,-0.9623246657947323
1997-11-01,770.248,1,20.6853687309028,16.352905006944468,425.3588617852975,1013.0082837847223,-0.026594733570968726,0.12498364000925347,0.12778180670061554,,1.4796666666666662,0.6413333333333334,0.7026666666666669,,,1.5350000000000004,,,,,,1997,11,-0.5000000000000004,0.8660254037844384,770.215,770.213,770.418,770.6424999999999,770.4495,361.1518144091575,30.9478639806325,7.314503183195,213.677257108755,276.99845992553253,21.493786092069918,23.3525249809028,21.724274942876367,20.35885909274196,20.440251828125025,,,,,,1.3819354838709674,1.3658620689655172,1.3364516129032258,1.5216129032258066,1.3633333333333335,0.4890322580645161,0.261,0.2990322580645161,0.846451612903226,0.4863333333333333,0.4838709677419355,0.4116666666666669,0.4625806451612902,1.029032258064516,0.5073333333333333,,,,,,,,,,,0.7938709677419353,0.6176666666666666,0.7316129032258064,2.322258064516129,0.9086666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,770.282,770.48225,770.4856944444444,770.6627326388889,770.7598750000001,133.13806052432832,115.90869720124874,214.07618608666814,204.1387507755799,206.2779200980005,22.190195338616363,21.329950677914074,21.107502228739662,20.986317446884044,20.9869878744266,12.605257182627712,13.35780563007768,14.357305026562722,14.474904487454147,14.62323868183672,0.6548909738286971,0.6554740590724356,0.49128332614613074,0.4947783698104666,0.505097415449092,111.32063599754184,-1.2777324759976239,16.676413819776386,27.202893586024345,-184.09266029406882,-199.1288948339619,-0.8329411764705128,-0.9532302768854872
1997-12-01,770.6553333333333,3,20.081751984207013,16.4782664230511,407.7290894597525,1014.0956358114919,-0.031192697517263106,0.24458247372754702,0.24656352291669117,,1.552903225806452,1.1383870967741938,1.275483870967742,,,2.787741935483871,,,,,,1997,12,-2.4492935982947064e-16,1.0,770.248,770.215,770.213,770.706,770.5115000000001,425.3588617852975,361.1518144091575,30.9478639806325,49.36453707245249,295.86419421477,20.6853687309028,21.493786092069918,23.3525249809028,20.703233194444465,21.15734224294357,,,,,,1.4796666666666662,1.3819354838709674,1.3658620689655172,1.4166666666666667,1.3635483870967746,0.6413333333333334,0.4890322580645161,0.261,0.4366666666666667,0.4841935483870968,0.7026666666666669,0.4838709677419355,0.4116666666666669,0.668,0.59,,,,,,,,,,,1.5350000000000004,0.7938709677419353,0.6176666666666666,1.193,1.0429032258064517,,,,,,,,,,,,,,,,,,,,,,,,,,770.2253333333333,770.4164999999999,770.4689027777778,770.6281909722221,770.749375,272.48618005836255,151.18896464733916,226.43955290831522,211.82213344017688,208.40565773274375,21.843893267958506,21.384368950940882,21.12792863730448,20.968751174025247,20.995652701828217,14.087083577751669,13.503675426541989,14.459114758622908,14.518329625547317,14.633973312189731,0.440120406347448,0.6013520134279796,0.48636970751966885,0.48698392225460124,0.5012575059423954,72.46303489441385,153.98308911018006,104.60983456926361,175.56329544578932,0.30852365625869993,-122.53033998320439,-0.5658431372550012,-0.6496650805131101
1998-01-01,771.0266666666666,0,20.956161634744646,17.279345730846796,468.50493500687,1013.3001109459005,-0.087772492609501,0.1996746879222866,0.21811462916491284,,1.534516129032258,0.9435483870967742,1.251290322580645,,,2.362903225806452,,,,,1.1,1998,1,0.49999999999999994,0.8660254037844387,770.6553333333333,770.248,770.215,770.699,770.5554999999999,407.7290894597525,425.3588617852975,361.1518144091575,32.9962074533,308.2579969338525,20.081751984207013,20.6853687309028,21.493786092069918,20.347025764448947,21.052034495967767,,,,,,1.552903225806452,1.4796666666666662,1.3819354838709674,1.3706451612903232,1.3551612903225811,1.1383870967741938,0.6413333333333334,0.4890322580645161,0.3641935483870967,0.5141935483870969,1.275483870967742,0.7026666666666669,0.4838709677419355,0.5332258064516128,0.6983870967741935,,,,,,,,,,,2.787741935483871,1.5350000000000004,0.7938709677419353,0.8864516129032258,1.1525806451612906,,,,,,,,,,,,,,,,,,,,,,,,,,770.3727777777777,770.4080555555555,770.4808888888889,770.6142881944444,770.7447453703703,398.0799218847358,210.91639004522247,235.76162751206377,218.41245511334543,209.80795469568085,20.753635602393246,21.28078874923464,21.038296115743098,20.9339948873429,20.982368884110553,15.774333682310361,13.913887375233372,14.580617916525014,14.588075758779844,14.642861659850647,0.26430747523698284,0.5382776312639995,0.4749371028780606,0.48380470083086907,0.49468978898805843,145.5015456413418,307.35695215294055,187.56510569979133,287.4281906907718,158.47624381230372,-72.04764931746939,-0.3216004901960332,-0.354437856460955
1998-02-01,771.3979999999999,2,21.4417156324405,17.318769709821453,360.5558281717875,1014.5830174107143,0.03198789476541668,-0.034956795643630925,0.04738357282006018,,1.733214285714285,0.8478571428571428,1.1721428571428574,,,2.0203571428571427,,,,,,1998,2,0.8660254037844386,0.5000000000000001,771.0266666666666,770.6553333333333,770.248,770.418,770.359,468.50493500687,407.7290894597525,425.3588617852975,7.314503183195,325.8546589444825,20.956161634744646,20.081751984207013,20.6853687309028,21.724274942876367,21.16091498697919,,,,,,1.534516129032258,1.552903225806452,1.4796666666666662,1.3364516129032258,1.4025000000000003,0.9435483870967742,1.1383870967741938,0.6413333333333334,0.2990322580645161,0.4921428571428571,1.251290322580645,1.275483870967742,0.7026666666666669,0.4625806451612902,0.8485714285714286,,,,,,,,,,,2.362903225806452,2.787741935483871,1.5350000000000004,0.7316129032258064,1.3864285714285711,,,,,,,,,,,,,,,,,,,,,1.1,,,,,770.6433333333333,770.4626666666667,770.5201527777778,770.6298576388889,770.7497222222223,433.86429541730666,283.5011779708175,249.11553901814852,225.5260012307698,214.00754562890415,20.574427449951486,21.382311394283928,21.03030671064117,20.93162075203824,20.97975956091387,16.70350572028079,14.65438145145425,14.741568975832807,14.668737681802916,14.680186622468256,0.19748665292740641,0.426188813378052,0.4719869866613075,0.48033819278382484,0.4928823679085258,98.88916739497517,329.2852165332975,328.00748405729985,447.67512876378936,329.2013506304888,79.13762427857063,-0.03548284313740169,-0.039362526550630945
1998-03-01,771.351,2,21.712238524865615,17.320704380040347,352.5317905843725,1012.8050947160618,-0.16114177494367773,0.3401635695136122,0.37640128275052537,,1.9293548387096773,1.0919354838709678,,,,2.108709677419355,,,,,,1998,3,1.0,6.123233995736766e-17,771.3979999999999,771.0266666666666,770.6553333333333,770.213,770.4803333333333,360.5558281717875,468.50493500687,407.7290894597525,30.9478639806325,337.6855252610875,21.4417156324405,20.956161634744646,20.081751984207013,23.3525249809028,21.31597582997314,,,,,,1.733214285714285,1.534516129032258,1.552903225806452,1.3658620689655172,1.4096774193548385,0.8478571428571428,0.9435483870967742,1.1383870967741938,0.261,0.5338709677419357,1.1721428571428574,1.251290322580645,1.275483870967742,0.4116666666666669,0.7322580645161293,,,,,,,,,,,2.0203571428571427,2.362903225806452,2.787741935483871,0.6176666666666666,1.2870967741935486,,,,,,,,,,,,,,,,,,,,,,1.1,,,,771.0266666666666,770.6259999999999,770.606736111111,770.6610243055557,770.7649930555557,412.2632842128034,342.3747321355829,252.00730312042398,228.41339427706114,217.69319802367818,20.826543083797386,21.335218175877944,21.05370676442961,20.95018631119644,20.988010440285148,17.025460621239784,15.556272099495724,14.954768176446649,14.736662291135156,14.729644835617231,0.17068724163388793,0.30540382399066807,0.4567921411521554,0.47256005843398213,0.4866831124377973,36.24772843127869,316.85374793073083,470.83683704091084,482.37629799109436,398.49878374148125,211.82111049043561,-0.14510784313722525,-0.16147149474397324
1998-04-01,771.6840000000001,3,21.460011685763913,17.43422243055558,312.895536244465,1013.5320933767362,-0.30731579237316664,0.5741096707862647,0.651187308178116,,1.9846666666666664,1.3190000000000002,1.337666666666667,,,2.5733333333333337,,,,,1.7,1998,4,0.8660254037844387,-0.4999999999999998,771.351,771.3979999999999,771.0266666666666,770.215,770.579,352.5317905843725,360.5558281717875,468.50493500687,361.1518144091575,328.8012145528,21.712238524865615,21.4417156324405,20.956161634744646,21.493786092069918,20.1838032934028,,,,,,1.9293548387096773,1.733214285714285,1.534516129032258,1.3819354838709674,1.4433333333333331,1.0919354838709678,0.8478571428571428,0.9435483870967742,0.4890322580645161,0.5926666666666666,,1.1721428571428574,1.251290322580645,0.4838709677419355,0.989,,,,,,,,,,,2.108709677419355,2.0203571428571427,2.362903225806452,0.7938709677419353,1.8980000000000004,,,,,,,,,,,,,,,,,,,,,,,1.1,,,771.2585555555555,770.8156666666667,770.6792916666667,770.6779409722222,770.7789375,393.8641845876767,395.97205323620625,253.24449189736438,227.26713610694688,220.0437171244185,21.37003859735025,21.06183709987175,21.08672865567065,20.9827218559013,21.001883711267823,17.306273273569534,16.540303477939947,15.096627237406551,14.775004667787263,14.769175333209075,0.2139664949118327,0.23913698507440787,0.44498408553484836,0.470083894468372,0.4823471841823184,0.21835882671666695,280.63844146759567,587.9953936205362,497.2225633143794,370.98858765873877,296.4397981170856,0.02263970588239772,0.025981534324560376
1998-05-01,771.8340000000001,2,21.313899329637117,16.63329819556454,157.10288299357,1014.6843291330645,-0.15261319926475303,0.46078362005381046,0.4853991482272271,,1.9506666666666663,1.207,1.087096774193548,,,2.2016129032258065,,,,,,1998,5,0.49999999999999994,-0.8660254037844387,771.6840000000001,771.351,771.3979999999999,770.248,770.6424999999999,312.895536244465,352.5317905843725,360.5558281717875,425.3588617852975,213.677257108755,21.460011685763913,21.712238524865615,21.4417156324405,20.6853687309028,20.35885909274196,,,,,,1.9846666666666664,1.9293548387096773,1.733214285714285,1.4796666666666662,1.5216129032258066,1.3190000000000002,1.0919354838709678,0.8478571428571428,0.6413333333333334,0.846451612903226,1.337666666666667,,1.1721428571428574,0.7026666666666669,1.029032258064516,,,,,,,,,,,2.5733333333333337,2.108709677419355,2.0203571428571427,1.5350000000000004,2.322258064516129,,,,,,,,,,,,,,,,,,,,,1.7,,,,,771.4776666666667,771.0605,770.7713749999999,770.7001493055556,770.7871458333334,341.9943850002083,387.92934020875754,251.91901870500314,230.50611955231577,218.92311337191694,21.537988614356674,21.056208032154082,21.193079355034076,21.021978112122365,21.019001676400926,17.35789884013913,17.030702280209958,15.194253955143816,14.83939976262233,14.804726730826745,0.35832405458290034,0.2779053537551535,0.46668970641379454,0.46950104079645144,0.4827929061707883,-33.187158867130364,135.35525465297053,464.640471186268,481.3168850060444,448.7241903475913,256.0980630270306,0.16740656565661993,0.20097977067843964
1998-06-01,771.877,1,20.913420314236134,14.285003642361133,48.42376714636,1015.8484023784722,-0.03807430294877777,0.6944847637629428,0.6955276699340622,,1.8046666666666669,0.7863333333333332,0.7656666666666666,,,1.2633333333333332,,,,,,1998,6,1.2246467991473532e-16,-1.0,771.8340000000001,771.6840000000001,771.351,770.6553333333333,770.706,157.10288299357,312.895536244465,352.5317905843725,407.7290894597525,49.36453707245249,21.313899329637117,21.460011685763913,21.712238524865615,20.081751984207013,20.703233194444465,,,,,,1.9506666666666663,1.9846666666666664,1.9293548387096773,1.552903225806452,1.4166666666666667,1.207,1.3190000000000002,1.0919354838709678,1.1383870967741938,0.4366666666666667,1.087096774193548,1.337666666666667,,1.275483870967742,0.668,,,,,,,,,,,2.2016129032258065,2.5733333333333337,2.108709677419355,2.787741935483871,1.193,,,,,,,,,,,,,,,,,,,,,,1.7,,,,771.623,771.3248333333335,770.8706666666667,770.7265034722222,770.7978217592593,274.1767366074692,343.22001041013624,247.2044875287377,231.09895978039114,217.8620439117534,21.495383180088883,21.160963131943134,21.272666041442008,21.034339075033994,21.03641409225554,17.129408335386824,17.0774344783133,15.290554952427646,14.91077896247112,14.829587259500581,0.5043292463852893,0.33750824400958873,0.46943012871878426,0.459972872580581,0.4795458743419354,-11.433006162206368,3.2789283908649907,320.13267632159585,424.7425108908594,462.9523558214013,217.89956246114312,0.3027222222222008,0.3435014134323811
1998-07-01,771.7696666666667,3,20.772743424059165,12.502594119623678,9.03964043483,1015.0974931031586,-0.01615192826272313,0.948954777085159,0.949092226150519,,1.5867741935483874,0.621290322580645,0.635806451612903,,,0.970967741935484,,,,,,1998,7,-0.4999999999999997,-0.8660254037844388,771.877,771.8340000000001,771.6840000000001,771.0266666666666,770.699,48.42376714636,157.10288299357,312.895536244465,468.50493500687,32.9962074533,20.913420314236134,21.313899329637117,21.460011685763913,20.956161634744646,20.347025764448947,,,,,,1.8046666666666669,1.9506666666666663,1.9846666666666664,1.534516129032258,1.3706451612903232,0.7863333333333332,1.207,1.3190000000000002,0.9435483870967742,0.3641935483870967,0.7656666666666666,1.087096774193548,1.337666666666667,1.251290322580645,0.5332258064516128,,,,,,,,,,,1.2633333333333332,2.2016129032258065,2.5733333333333337,2.362903225806452,0.8864516129032258,,,,,,,,,,,,,,,,,,,,,,,1.7,1.1,,771.7983333333333,771.5284444444445,770.9682499999999,770.7528784722223,770.8155995370371,172.807395461465,283.3357900245708,247.1260900348967,231.82079190109366,216.7783155724575,21.229110443212388,21.299574520281322,21.29018163475798,21.0461681266833,21.037290267988563,16.117508089493754,16.71189068153164,15.312889028382507,14.943888172829917,14.818458545283761,0.6107047087798017,0.4123356018458173,0.4753066165549084,0.4553775413023085,0.48144722575473203,-18.897399734636743,-44.401806202620065,236.2366352649756,423.80174096476696,480.2763267182613,178.8853422464906,0.3860303030303385,0.42982562714205735
1998-08-01,771.6030000000001,2,21.31147189516131,12.70217855342744,40.35699378596,1013.7785177419355,0.08198088816194896,0.797335634617879,0.8015391320798492,,1.5,0.5119354838709679,0.5341935483870967,,,0.7851612903225804,,,,,,1998,8,-0.8660254037844385,-0.5000000000000004,771.7696666666667,771.877,771.8340000000001,771.3979999999999,770.418,9.03964043483,48.42376714636,157.10288299357,360.5558281717875,7.314503183195,20.772743424059165,20.913420314236134,21.313899329637117,21.4417156324405,21.724274942876367,,,,,,1.5867741935483874,1.8046666666666669,1.9506666666666663,1.733214285714285,1.3364516129032258,0.621290322580645,0.7863333333333332,1.207,0.8478571428571428,0.2990322580645161,0.635806451612903,0.7656666666666666,1.087096774193548,1.1721428571428574,0.4625806451612902,,,,,,,,,,,0.970967741935484,1.2633333333333332,2.2016129032258065,2.0203571428571427,0.7316129032258064,,,,,,,,,,,,,,,,,,,,,,,,,,771.8268888888889,771.6522777777778,771.0574722222221,770.7991979166667,770.8362013888889,71.52209685825333,206.75824092923082,245.12970945002417,231.31127650102852,216.44365370350206,21.000021022644138,21.26900481850041,21.325658106392165,21.066572411167506,21.041793850537847,14.473631985849785,15.915765412994453,15.285073432224351,14.935744719018876,14.804917591962749,0.7100063481039359,0.5341652013434183,0.48017700736073515,0.4597037689969396,0.4832545525815267,-10.897694985870828,-63.517564763973475,71.83768988899706,399.8451739462969,468.04795711669874,166.83751496409562,0.33436868686874277,0.3717727576799417
1998-09-01,771.4505,0,21.991451142361136,13.108823467013911,94.038635618895,1012.9498578385417,-0.006143696583142372,0.5705940245079045,0.5706270987359721,,1.5103333333333335,0.4476666666666666,0.4783333333333337,,,0.7039999999999998,,,,,,1998,9,-1.0,-1.8369701987210297e-16,771.6030000000001,771.7696666666667,771.877,771.351,770.213,40.35699378596,9.03964043483,48.42376714636,352.5317905843725,30.9478639806325,21.31147189516131,20.772743424059165,20.913420314236134,21.712238524865615,23.3525249809028,,,,,,1.5,1.5867741935483874,1.8046666666666669,1.9293548387096773,1.3658620689655172,0.5119354838709679,0.621290322580645,0.7863333333333332,1.0919354838709678,0.261,0.5341935483870967,0.635806451612903,0.7656666666666666,,0.4116666666666669,,,,,,,,,,,0.7851612903225804,0.970967741935484,1.2633333333333332,2.108709677419355,0.6176666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,771.7498888888889,771.6864444444445,771.1562222222223,770.8423333333334,770.8554236111111,32.606800455716666,153.3917685315929,247.88325033358794,231.10240196971208,217.26697100994681,20.99921187781887,21.247297528953876,21.291257852415914,21.075736159417392,21.03970999016412,13.163258771804086,15.146333553595454,15.35130282654559,14.981524965714662,14.825297196250753,0.8153863427214767,0.6598577945533831,0.48263080927202556,0.4662595675475747,0.4801779349465586,-17.820056510084157,-41.22810088271394,-37.94917249184895,432.8876645490619,463.03496836510374,196.47693799610562,0.274906565656579,0.30203843393015933
1998-10-01,771.298,1,21.88392642809142,13.827747419354862,155.3140283579,1012.7078654149866,0.07700106929877013,0.448721300921791,0.4552801012279128,,1.558064516129032,0.4758064516129032,0.5641935483870968,,,0.9693548387096774,,,,,,1998,10,-0.8660254037844386,0.5000000000000001,771.4505,771.6030000000001,771.7696666666667,771.6840000000001,770.215,94.038635618895,40.35699378596,9.03964043483,312.895536244465,361.1518144091575,21.991451142361136,21.31147189516131,20.772743424059165,21.460011685763913,21.493786092069918,,,,,,1.5103333333333335,1.5,1.5867741935483874,1.9846666666666664,1.3819354838709674,0.4476666666666666,0.5119354838709679,0.621290322580645,1.3190000000000002,0.4890322580645161,0.4783333333333337,0.5341935483870967,0.635806451612903,1.337666666666667,0.4838709677419355,,,,,,,,,,,0.7039999999999998,0.7851612903225804,0.970967741935484,2.5733333333333337,0.7938709677419353,,,,,,,,,,,,,,,,,,,,,,,,1.7,,771.6077222222224,771.7030277777777,771.2593472222221,770.8828749999999,770.8736597222222,47.81175661322833,110.30957603734667,253.14081463677644,229.62578506397105,217.65449309436798,21.358555487193872,21.29383296520313,21.177835032537438,21.105941146179543,21.039670476853935,12.771198713355012,14.44435340142438,15.492328439682161,14.945601860390589,14.833157503638875,0.7737528189887799,0.692228763884291,0.46568287447934936,0.47310533242286396,0.4805551162126103,-82.26450479027264,-47.61515123059173,-92.01695743321179,495.97843618732446,427.59616262731873,210.42773303526812,0.24317647058819603,0.27864748675455187
1998-11-01,771.391,2,21.63128415104169,14.3102553715278,185.451120161725,1011.7986708072917,-0.09614813103388921,0.3348901523357639,0.34841911146316457,,1.5703333333333334,0.4326666666666667,0.4963333333333333,,,0.7266666666666665,,,,,1.26,1998,11,-0.5000000000000004,0.8660254037844384,771.298,771.4505,771.6030000000001,771.8340000000001,770.248,155.3140283579,94.038635618895,40.35699378596,157.10288299357,425.3588617852975,21.88392642809142,21.991451142361136,21.31147189516131,21.313899329637117,20.6853687309028,,,,,,1.558064516129032,1.5103333333333335,1.5,1.9506666666666663,1.4796666666666662,0.4758064516129032,0.4476666666666666,0.5119354838709679,1.207,0.6413333333333334,0.5641935483870968,0.4783333333333337,0.5341935483870967,1.087096774193548,0.7026666666666669,,,,,,,,,,,0.9693548387096774,0.7039999999999998,0.7851612903225804,2.2016129032258065,1.5350000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,771.4505,771.6386944444445,771.3495972222222,770.9176458333335,770.8916875,96.56988592091834,84.04599138958582,235.98766579917165,225.03192594291988,214.75505578344382,21.728949821871286,21.364485422257715,21.2103467272059,21.158924477972782,21.060993873657996,13.212916479932074,13.843274232890927,15.436988256550443,14.897146641556581,14.795599077152913,0.6091487773479113,0.6595775627259237,0.46874145824053864,0.48001239219333464,0.4860993992871573,-128.58710562603068,-110.98225628622762,-174.4998210502011,290.14065013606694,317.3435437220913,106.04798984199812,0.3100588235294026,0.3548359314593016
1998-12-01,771.4733333333334,3,21.171283373655935,14.296248818884433,272.0282077887125,1012.5443792254705,-0.13645588490645583,0.4341093491942557,0.4550506956191411,,1.5925806451612907,0.4558064516129032,0.5645161290322581,,,0.8341935483870968,,,,,,1998,12,-2.4492935982947064e-16,1.0,771.391,771.298,771.4505,771.877,770.6553333333333,185.451120161725,155.3140283579,94.038635618895,48.42376714636,407.7290894597525,21.63128415104169,21.88392642809142,21.991451142361136,20.913420314236134,20.081751984207013,,,,,,1.5703333333333334,1.558064516129032,1.5103333333333335,1.8046666666666669,1.552903225806452,0.4326666666666667,0.4758064516129032,0.4476666666666666,0.7863333333333332,1.1383870967741938,0.4963333333333333,0.5641935483870968,0.4783333333333337,0.7656666666666666,1.275483870967742,,,,,,,,,,,0.7266666666666665,0.9693548387096774,0.7039999999999998,1.2633333333333332,2.787741935483871,,,,,,,,,,,,,,,,,,,,,1.26,,,,,771.3798333333334,771.5648611111111,771.4448472222222,770.956875,770.9004097222222,144.93459471283998,88.77069758427832,215.9953539972073,221.21745345276125,213.213206959187,21.83555390716475,21.417382892491812,21.28917301221747,21.208550824760973,21.075558453422655,13.74894208596553,13.456100428884804,15.266767453599053,14.86294110611098,14.767808901564564,0.45810877047568305,0.63674755659858,0.4871279003040844,0.48674880391187664,0.48703191493776227,-63.23784677662616,-228.67166692638747,-269.8997678091014,50.23290851249442,225.79620395828374,50.54143216875312,0.2521568627450961,0.28951046279704296
1999-01-01,771.676,1,20.985972266465076,15.15970147009411,355.241686061295,1011.6824539314516,-0.15652678869577621,0.31401273292096105,0.35086269681444193,,1.6148387096774195,0.6303225806451613,0.7525806451612903,,,1.4851612903225806,,,,,1.13,1999,1,0.49999999999999994,0.8660254037844387,771.4733333333334,771.391,771.298,771.7696666666667,771.0266666666666,272.0282077887125,185.451120161725,155.3140283579,9.03964043483,468.50493500687,21.171283373655935,21.63128415104169,21.88392642809142,20.772743424059165,20.956161634744646,,,,,,1.5925806451612907,1.5703333333333334,1.558064516129032,1.5867741935483874,1.534516129032258,0.4558064516129032,0.4326666666666667,0.4758064516129032,0.621290322580645,0.9435483870967742,0.5645161290322581,0.4963333333333333,0.5641935483870968,0.635806451612903,1.251290322580645,,,,,,,,,,,0.8341935483870968,0.7266666666666665,0.9693548387096774,0.970967741935484,2.362903225806452,,,,,,,,,,,,,,,,,,,,,,1.26,,,1.1,771.3874444444444,771.4975833333333,771.5130138888888,770.9969513888888,770.9138634259259,204.26445210277916,126.03810435800375,204.68694719128726,220.22428735167554,213.8372858059927,21.562164650929684,21.460360069061778,21.379967294671548,21.209131705207323,21.082652356452446,14.144750536589035,13.457974624972023,15.084932653251832,14.832775284888422,14.753694723603836,0.41958330277007266,0.5966680608794265,0.5045018313626218,0.48971946712034126,0.49070374434145336,32.23829669576679,-274.08945719292944,-321.7046084235212,-85.46797315854559,201.96021753222624,73.00827065375813,0.32773284313736895,0.361196359939181
