date,river,observed_water_level,imputed_mean,imputed_lower_95,imputed_upper_95,method
2000-01-01,Buzimba,1.746451612903226,1.746451612903226,1.746451612903226,1.746451612903226,observed
2000-02-01,Buzimba,1.773448275862069,1.773448275862069,1.773448275862069,1.773448275862069,observed
2000-03-01,Buzimba,1.821935483870968,1.821935483870968,1.821935483870968,1.821935483870968,observed
2000-04-01,Buzimba,1.828333333333333,1.828333333333333,1.828333333333333,1.828333333333333,observed
2000-05-01,Buzimba,1.6883870967741936,1.6883870967741936,1.6883870967741936,1.6883870967741936,observed
2000-06-01,Buzimba,1.6346666666666665,1.6346666666666665,1.6346666666666665,1.6346666666666665,observed
2000-07-01,Buzimba,1.5954838709677417,1.5954838709677417,1.5954838709677417,1.5954838709677417,observed
2000-08-01,Buzimba,1.5364516129032262,1.5364516129032262,1.5364516129032262,1.5364516129032262,observed
2000-09-01,Buzimba,1.479666666666667,1.479666666666667,1.479666666666667,1.479666666666667,observed
2000-10-01,Buzimba,1.444516129032258,1.444516129032258,1.444516129032258,1.444516129032258,observed
2000-11-01,Buzimba,1.6563333333333328,1.6563333333333328,1.6563333333333328,1.6563333333333328,observed
2000-12-01,Buzimba,1.912258064516129,1.912258064516129,1.912258064516129,1.912258064516129,observed
2001-01-01,Buzimba,1.889677419354839,1.889677419354839,1.889677419354839,1.889677419354839,observed
2001-02-01,Buzimba,1.8853571428571427,1.8853571428571427,1.8853571428571427,1.8853571428571427,observed
2001-03-01,Buzimba,1.8748387096774195,1.8748387096774195,1.8748387096774195,1.8748387096774195,observed
2001-04-01,Buzimba,1.8446666666666665,1.8446666666666665,1.8446666666666665,1.8446666666666665,observed
2001-05-01,Buzimba,1.7219354838709675,1.7219354838709675,1.7219354838709675,1.7219354838709675,observed
2001-06-01,Buzimba,1.5689999999999995,1.5689999999999995,1.5689999999999995,1.5689999999999995,observed
2001-07-01,Buzimba,1.5267741935483867,1.5267741935483867,1.5267741935483867,1.5267741935483867,observed
2001-08-01,Buzimba,1.472580645161291,1.472580645161291,1.472580645161291,1.472580645161291,observed
2001-09-01,Buzimba,1.4170000000000005,1.4170000000000005,1.4170000000000005,1.4170000000000005,observed
2001-10-01,Buzimba,1.375161290322581,1.375161290322581,1.375161290322581,1.375161290322581,observed
2001-11-01,Buzimba,1.2673333333333336,1.2673333333333336,1.2673333333333336,1.2673333333333336,observed
2001-12-01,Buzimba,1.3148387096774197,1.3148387096774197,1.3148387096774197,1.3148387096774197,observed
2002-01-01,Buzimba,1.323225806451613,1.323225806451613,1.323225806451613,1.323225806451613,observed
2002-02-01,Buzimba,1.4539285714285717,1.4539285714285717,1.4539285714285717,1.4539285714285717,observed
2002-03-01,Buzimba,1.435483870967742,1.435483870967742,1.435483870967742,1.435483870967742,observed
2002-04-01,Buzimba,1.8086666666666669,1.8086666666666669,1.8086666666666669,1.8086666666666669,observed
2002-05-01,Buzimba,1.5983870967741938,1.5983870967741938,1.5983870967741938,1.5983870967741938,observed
2002-06-01,Buzimba,1.3263333333333327,1.3263333333333327,1.3263333333333327,1.3263333333333327,observed
2002-07-01,Buzimba,1.2416129032258063,1.2416129032258063,1.2416129032258063,1.2416129032258063,observed
2002-08-01,Buzimba,1.1577419354838705,1.1577419354838705,1.1577419354838705,1.1577419354838705,observed
2002-09-01,Buzimba,1.0899999999999996,1.0899999999999996,1.0899999999999996,1.0899999999999996,observed
2002-10-01,Buzimba,1.1564516129032256,1.1564516129032256,1.1564516129032256,1.1564516129032256,observed
2002-11-01,Buzimba,1.324,1.324,1.324,1.324,observed
2002-12-01,Buzimba,1.5687096774193543,1.5687096774193543,1.5687096774193543,1.5687096774193543,observed
2003-01-01,Buzimba,1.760322580645161,1.760322580645161,1.760322580645161,1.760322580645161,observed
2003-02-01,Buzimba,1.6875,1.6875,1.6875,1.6875,observed
2003-03-01,Buzimba,1.835161290322581,1.835161290322581,1.835161290322581,1.835161290322581,observed
2003-04-01,Buzimba,1.8003333333333331,1.8003333333333331,1.8003333333333331,1.8003333333333331,observed
2003-05-01,Buzimba,1.5293548387096776,1.5293548387096776,1.5293548387096776,1.5293548387096776,observed
2003-06-01,Buzimba,1.3299999999999996,1.3299999999999996,1.3299999999999996,1.3299999999999996,observed
2003-07-01,Buzimba,1.2780645161290318,1.2780645161290318,1.2780645161290318,1.2780645161290318,observed
2003-08-01,Buzimba,1.2325806451612902,1.2325806451612902,1.2325806451612902,1.2325806451612902,observed
2003-09-01,Buzimba,1.185333333333333,1.185333333333333,1.185333333333333,1.185333333333333,observed
2003-10-01,Buzimba,1.134193548387097,1.134193548387097,1.134193548387097,1.134193548387097,observed
2003-11-01,Buzimba,1.517666666666667,1.517666666666667,1.517666666666667,1.517666666666667,observed
2003-12-01,Buzimba,1.7109677419354836,1.7109677419354836,1.7109677419354836,1.7109677419354836,observed
2004-01-01,Buzimba,1.6470967741935485,1.6470967741935485,1.6470967741935485,1.6470967741935485,observed
2004-02-01,Buzimba,1.663103448275862,1.663103448275862,1.663103448275862,1.663103448275862,observed
2004-03-01,Buzimba,1.6587096774193544,1.6587096774193544,1.6587096774193544,1.6587096774193544,observed
2004-04-01,Buzimba,1.5673333333333337,1.5673333333333337,1.5673333333333337,1.5673333333333337,observed
