date,river,water_level,water_level_xgb_mean,water_level_xgb_lower,water_level_xgb_upper,water_level_xgb_method
2002-12-01,Nyamagana,,0.9239562749862671,0.8492967471480369,1.0099977463483811,XGBoost_bootstrap_ensemble
2003-01-01,Nyamagana,,0.9049289226531982,0.8192055851221085,1.0130072623491286,XGBoost_bootstrap_ensemble
2003-02-01,Nyamagana,,0.8256822824478149,0.7762815997004509,0.880653914809227,XGBoost_bootstrap_ensemble
2003-03-01,Nyamagana,,0.8058888912200928,0.7644737184047699,0.8463254883885384,XGBoost_bootstrap_ensemble
2003-04-01,Nyamagana,,0.8721623420715332,0.8331355527043343,0.9124691784381866,XGBoost_bootstrap_ensemble
2003-05-01,Nyamagana,,0.8077525496482849,0.7517120391130447,0.8686866804957389,XGBoost_bootstrap_ensemble
2003-06-01,Nyamagana,,0.7790905833244324,0.7326001644134521,0.8423962906002999,XGBoost_bootstrap_ensemble
2003-07-01,Nyamagana,,0.7654052972793579,0.7299235582351684,0.8425399959087372,XGBoost_bootstrap_ensemble
2003-08-01,Nyamagana,,0.7626892328262329,0.734544138610363,0.7936100274324417,XGBoost_bootstrap_ensemble
2003-09-01,Nyamagana,,0.7604612708091736,0.7287189543247223,0.7965720966458321,XGBoost_bootstrap_ensemble
2003-10-01,Nyamagana,,0.7848743200302124,0.750289611518383,0.8210649996995926,XGBoost_bootstrap_ensemble
2003-11-01,Nyamagana,,0.7944952249526978,0.758908611536026,0.8371179416775704,XGBoost_bootstrap_ensemble
2003-12-01,Nyamagana,,0.819549560546875,0.7742935150861741,0.8772524327039718,XGBoost_bootstrap_ensemble
2004-01-01,Nyamagana,,0.8443602919578552,0.7964177846908569,0.8893361255526543,XGBoost_bootstrap_ensemble
2004-02-01,Nyamagana,,0.8125803470611572,0.7692557543516159,0.8505836814641953,XGBoost_bootstrap_ensemble
2004-03-01,Nyamagana,,0.8439115881919861,0.7998643204569816,0.8836787983775138,XGBoost_bootstrap_ensemble
2004-04-01,Nyamagana,,0.9204216003417969,0.8173261642456054,1.0206870973110198,XGBoost_bootstrap_ensemble
2004-05-01,Nyamagana,,0.8919053077697754,0.7839435070753098,0.9989700749516487,XGBoost_bootstrap_ensemble
2004-06-01,Nyamagana,,0.7886170148849487,0.6758771955966949,0.9061143770813942,XGBoost_bootstrap_ensemble
2004-07-01,Nyamagana,,0.7311739325523376,0.6802654087543487,0.8068214282393456,XGBoost_bootstrap_ensemble
2004-08-01,Nyamagana,,0.7500184774398804,0.714148685336113,0.8045711174607276,XGBoost_bootstrap_ensemble
2004-09-01,Nyamagana,,0.8252947926521301,0.7843950256705284,0.8716723516583442,XGBoost_bootstrap_ensemble
2004-10-01,Nyamagana,,0.7900344729423523,0.7383983880281448,0.8582947447896003,XGBoost_bootstrap_ensemble
2004-11-01,Nyamagana,,0.793626606464386,0.7508204892277718,0.8386255174875259,XGBoost_bootstrap_ensemble
2004-12-01,Nyamagana,,0.821929931640625,0.7743603706359863,0.8661536902189254,XGBoost_bootstrap_ensemble
2005-01-01,Nyamagana,,0.8382430076599121,0.8027523100376129,0.8868289694190025,XGBoost_bootstrap_ensemble
2005-02-01,Nyamagana,,0.813686192035675,0.769210784137249,0.8629895821213721,XGBoost_bootstrap_ensemble
2005-03-01,Nyamagana,,0.8420265316963196,0.8081959575414658,0.8843498960137367,XGBoost_bootstrap_ensemble
2005-04-01,Nyamagana,,0.8017500042915344,0.7555396020412445,0.8367378398776054,XGBoost_bootstrap_ensemble
2005-05-01,Nyamagana,,0.8736932277679443,0.8271266490221023,0.9179983898997307,XGBoost_bootstrap_ensemble
2005-06-01,Nyamagana,,0.7748281955718994,0.7356052622199059,0.8463960677385328,XGBoost_bootstrap_ensemble
2005-07-01,Nyamagana,,0.7765093445777893,0.7335287287831307,0.8428258687257767,XGBoost_bootstrap_ensemble
2005-08-01,Nyamagana,,0.7616732120513916,0.7346352264285088,0.7951840654015541,XGBoost_bootstrap_ensemble
2005-09-01,Nyamagana,,0.7790359258651733,0.7540121287107467,0.8084694758057595,XGBoost_bootstrap_ensemble
2005-10-01,Nyamagana,,0.7913656830787659,0.7639045774936676,0.8290619060397147,XGBoost_bootstrap_ensemble
2005-11-01,Nyamagana,,0.7953379154205322,0.7597585469484329,0.8502535223960875,XGBoost_bootstrap_ensemble
2005-12-01,Nyamagana,,0.7743547558784485,0.7267804488539695,0.8196073099970818,XGBoost_bootstrap_ensemble
2006-01-01,Nyamagana,,0.7728061079978943,0.7237219542264939,0.8111819013953209,XGBoost_bootstrap_ensemble
2006-02-01,Nyamagana,,0.7777649760246277,0.7336960271000862,0.8111882999539375,XGBoost_bootstrap_ensemble
2006-03-01,Nyamagana,,0.8495424389839172,0.8109010756015778,0.8869596660137177,XGBoost_bootstrap_ensemble
2006-04-01,Nyamagana,,0.8607949018478394,0.7965900838375092,0.9668196931481361,XGBoost_bootstrap_ensemble
2006-05-01,Nyamagana,,0.8838973045349121,0.817267082631588,0.943603466451168,XGBoost_bootstrap_ensemble
2006-06-01,Nyamagana,,0.7594817280769348,0.6979832008481026,0.8376396834850312,XGBoost_bootstrap_ensemble
2006-07-01,Nyamagana,,0.7457118034362793,0.700069110095501,0.7970484286546706,XGBoost_bootstrap_ensemble
2006-08-01,Nyamagana,,0.7450272440910339,0.7136235892772674,0.7805798515677452,XGBoost_bootstrap_ensemble
2006-09-01,Nyamagana,,0.7580327391624451,0.7295842081308365,0.7925926178693771,XGBoost_bootstrap_ensemble
2006-10-01,Nyamagana,,0.769580602645874,0.730906592309475,0.8024764195084572,XGBoost_bootstrap_ensemble
2006-11-01,Nyamagana,,0.9213919043540955,0.8215106964111328,1.0201468884944915,XGBoost_bootstrap_ensemble
2006-12-01,Nyamagana,,0.9127389788627625,0.8372376322746277,0.9801659077405929,XGBoost_bootstrap_ensemble
2007-01-01,Nyamagana,,0.9489465951919556,0.8575476586818696,1.0525769025087357,XGBoost_bootstrap_ensemble
2007-02-01,Nyamagana,,0.8883714079856873,0.8127171903848648,0.9657401159405709,XGBoost_bootstrap_ensemble
2007-03-01,Nyamagana,,0.7691717743873596,0.7104590713977814,0.8418998658657073,XGBoost_bootstrap_ensemble
2007-04-01,Nyamagana,,0.7808703780174255,0.7273005843162537,0.8309028059244156,XGBoost_bootstrap_ensemble
2007-05-01,Nyamagana,,0.7737421989440918,0.716366982460022,0.8308156043291092,XGBoost_bootstrap_ensemble
2007-06-01,Nyamagana,,0.8600521087646484,0.7540517613291741,0.9628571197390555,XGBoost_bootstrap_ensemble
2007-07-01,Nyamagana,,0.8318178653717041,0.7360307678580285,0.9428462013602257,XGBoost_bootstrap_ensemble
2007-08-01,Nyamagana,,0.7784085869789124,0.7453566178679466,0.8191997170448303,XGBoost_bootstrap_ensemble
2007-09-01,Nyamagana,,0.7625689506530762,0.7345079407095909,0.7920147120952606,XGBoost_bootstrap_ensemble
2007-10-01,Nyamagana,,0.7697581648826599,0.7439551755785943,0.7997553810477257,XGBoost_bootstrap_ensemble
2007-11-01,Nyamagana,,0.7753150463104248,0.7276917174458504,0.8361584886908531,XGBoost_bootstrap_ensemble
2007-12-01,Nyamagana,,0.8161382079124451,0.772549158334732,0.8612522065639495,XGBoost_bootstrap_ensemble
2008-01-01,Nyamagana,,0.8223705887794495,0.7873875066637993,0.8550506383180618,XGBoost_bootstrap_ensemble
2008-02-01,Nyamagana,,0.8939354419708252,0.8445493280887604,0.9325787082314491,XGBoost_bootstrap_ensemble
2008-03-01,Nyamagana,,0.8829794526100159,0.8410447478294373,0.9310662865638732,XGBoost_bootstrap_ensemble
2008-04-01,Nyamagana,,0.8947286009788513,0.7792628735303879,1.009265951812267,XGBoost_bootstrap_ensemble
2008-05-01,Nyamagana,,0.7701413631439209,0.7249439865350723,0.8374551147222518,XGBoost_bootstrap_ensemble
2008-06-01,Nyamagana,,0.7837326526641846,0.735758838057518,0.8533736780285835,XGBoost_bootstrap_ensemble
2008-07-01,Nyamagana,,0.822232186794281,0.7210168018937111,0.9294129893183708,XGBoost_bootstrap_ensemble
2008-08-01,Nyamagana,,0.7746603488922119,0.7449232056736946,0.8243983551859855,XGBoost_bootstrap_ensemble
2008-09-01,Nyamagana,,0.7746630311012268,0.745513667166233,0.8042903080582618,XGBoost_bootstrap_ensemble
2008-10-01,Nyamagana,,0.7922764420509338,0.7628904849290847,0.8302614286541938,XGBoost_bootstrap_ensemble
2008-11-01,Nyamagana,0.7589473684210527,0.7589473684210527,0.7589473684210527,0.7589473684210527,observed
2008-12-01,Nyamagana,0.8180645161290323,0.8180645161290323,0.8180645161290323,0.8180645161290323,observed
2009-01-01,Nyamagana,0.8829032258064516,0.8829032258064516,0.8829032258064516,0.8829032258064516,observed
2009-02-01,Nyamagana,0.9885714285714288,0.9885714285714288,0.9885714285714288,0.9885714285714288,observed
2009-03-01,Nyamagana,0.9441935483870968,0.9441935483870968,0.9441935483870968,0.9441935483870968,observed
2009-04-01,Nyamagana,0.9266666666666664,0.9266666666666664,0.9266666666666664,0.9266666666666664,observed
2009-05-01,Nyamagana,0.9522580645161288,0.9522580645161288,0.9522580645161288,0.9522580645161288,observed
2009-06-01,Nyamagana,0.8430000000000002,0.8430000000000002,0.8430000000000002,0.8430000000000002,observed
2009-07-01,Nyamagana,0.793225806451613,0.793225806451613,0.793225806451613,0.793225806451613,observed
2009-08-01,Nyamagana,0.7361290322580644,0.7361290322580644,0.7361290322580644,0.7361290322580644,observed
2009-09-01,Nyamagana,0.7436666666666666,0.7436666666666666,0.7436666666666666,0.7436666666666666,observed
2009-10-01,Nyamagana,0.7645161290322581,0.7645161290322581,0.7645161290322581,0.7645161290322581,observed
2009-11-01,Nyamagana,0.8903333333333331,0.8903333333333331,0.8903333333333331,0.8903333333333331,observed
2009-12-01,Nyamagana,0.9277419354838712,0.9277419354838712,0.9277419354838712,0.9277419354838712,observed
2010-01-01,Nyamagana,1.0096296296296297,1.0096296296296297,1.0096296296296297,1.0096296296296297,observed
2010-02-01,Nyamagana,,0.9091881513595581,0.8400352358818054,0.9809685513377189,XGBoost_bootstrap_ensemble
2010-03-01,Nyamagana,,1.0497437715530396,0.9749966368079186,1.1079887866973877,XGBoost_bootstrap_ensemble
2010-04-01,Nyamagana,,1.025712251663208,0.9372477889060974,1.080201643705368,XGBoost_bootstrap_ensemble
2010-05-01,Nyamagana,,0.9768766760826111,0.8860580325126648,1.0461642146110535,XGBoost_bootstrap_ensemble
2010-06-01,Nyamagana,,0.7612520456314087,0.6944386482238769,0.8212295770645142,XGBoost_bootstrap_ensemble
2010-07-01,Nyamagana,,0.7190218567848206,0.6586216866970063,0.7825822442770004,XGBoost_bootstrap_ensemble
2010-08-01,Nyamagana,0.639,0.639,0.639,0.639,observed
2010-09-01,Nyamagana,0.6803333333333333,0.6803333333333333,0.6803333333333333,0.6803333333333333,observed
2010-10-01,Nyamagana,0.6961290322580642,0.6961290322580642,0.6961290322580642,0.6961290322580642,observed
2010-11-01,Nyamagana,0.7259999999999998,0.7259999999999998,0.7259999999999998,0.7259999999999998,observed
2010-12-01,Nyamagana,0.7619354838709675,0.7619354838709675,0.7619354838709675,0.7619354838709675,observed
2011-01-01,Nyamagana,0.810967741935484,0.810967741935484,0.810967741935484,0.810967741935484,observed
2011-02-01,Nyamagana,0.7210714285714284,0.7210714285714284,0.7210714285714284,0.7210714285714284,observed
2011-03-01,Nyamagana,0.8367741935483872,0.8367741935483872,0.8367741935483872,0.8367741935483872,observed
2011-04-01,Nyamagana,0.878,0.878,0.878,0.878,observed
2011-05-01,Nyamagana,0.7009677419354836,0.7009677419354836,0.7009677419354836,0.7009677419354836,observed
2011-06-01,Nyamagana,,0.6168716549873352,0.5176202386617661,0.7337094381451607,XGBoost_bootstrap_ensemble
2011-07-01,Nyamagana,,0.5161828398704529,0.3740829721093178,0.6800396010279655,XGBoost_bootstrap_ensemble
2011-08-01,Nyamagana,,0.5236829519271851,0.38524059057235716,0.6588459447026251,XGBoost_bootstrap_ensemble
2011-09-01,Nyamagana,,0.6724527478218079,0.5651917591691017,0.7560074299573898,XGBoost_bootstrap_ensemble
2011-10-01,Nyamagana,,0.7411256432533264,0.6116153314709664,0.8174795359373093,XGBoost_bootstrap_ensemble
2011-11-01,Nyamagana,,0.8208617568016052,0.7668925374746323,0.8756623655557633,XGBoost_bootstrap_ensemble
2011-12-01,Nyamagana,,0.8409926891326904,0.7900863274931907,0.8905147179961205,XGBoost_bootstrap_ensemble
2012-01-01,Nyamagana,,0.8238916993141174,0.7439151018857956,0.889790178835392,XGBoost_bootstrap_ensemble
2012-02-01,Nyamagana,,0.7657560706138611,0.662695725262165,0.8471814632415771,XGBoost_bootstrap_ensemble
2012-03-01,Nyamagana,,0.784461259841919,0.7064121633768081,0.8557837978005409,XGBoost_bootstrap_ensemble
2012-04-01,Nyamagana,,0.893134593963623,0.827896063029766,0.9420439973473549,XGBoost_bootstrap_ensemble
2012-05-01,Nyamagana,,0.8391687870025635,0.708803579211235,0.9305410891771316,XGBoost_bootstrap_ensemble
2012-06-01,Nyamagana,,0.7414441704750061,0.569994156062603,0.8381820112466811,XGBoost_bootstrap_ensemble
2012-07-01,Nyamagana,,0.7199098467826843,0.5902720659971237,0.7933314815163612,XGBoost_bootstrap_ensemble
2012-08-01,Nyamagana,0.8170833333333332,0.8170833333333332,0.8170833333333332,0.8170833333333332,observed
2012-09-01,Nyamagana,0.8596666666666669,0.8596666666666669,0.8596666666666669,0.8596666666666669,observed
2012-10-01,Nyamagana,0.8958064516129033,0.8958064516129033,0.8958064516129033,0.8958064516129033,observed
2012-11-01,Nyamagana,0.9233333333333332,0.9233333333333332,0.9233333333333332,0.9233333333333332,observed
2012-12-01,Nyamagana,0.9609677419354838,0.9609677419354838,0.9609677419354838,0.9609677419354838,observed
2013-01-01,Nyamagana,0.9706451612903224,0.9706451612903224,0.9706451612903224,0.9706451612903224,observed
2013-02-01,Nyamagana,0.9503571428571428,0.9503571428571428,0.9503571428571428,0.9503571428571428,observed
2013-03-01,Nyamagana,1.1070967741935485,1.1070967741935485,1.1070967741935485,1.1070967741935485,observed
2013-04-01,Nyamagana,1.1446666666666667,1.1446666666666667,1.1446666666666667,1.1446666666666667,observed
2013-05-01,Nyamagana,1.1054838709677424,1.1054838709677424,1.1054838709677424,1.1054838709677424,observed
2013-06-01,Nyamagana,0.9703333333333332,0.9703333333333332,0.9703333333333332,0.9703333333333332,observed
2013-07-01,Nyamagana,0.8987096774193546,0.8987096774193546,0.8987096774193546,0.8987096774193546,observed
2013-08-01,Nyamagana,0.8490322580645162,0.8490322580645162,0.8490322580645162,0.8490322580645162,observed
2013-09-01,Nyamagana,0.8729999999999998,0.8729999999999998,0.8729999999999998,0.8729999999999998,observed
2013-10-01,Nyamagana,0.8354838709677422,0.8354838709677422,0.8354838709677422,0.8354838709677422,observed
2013-11-01,Nyamagana,0.8926666666666665,0.8926666666666665,0.8926666666666665,0.8926666666666665,observed
2013-12-01,Nyamagana,0.9719354838709676,0.9719354838709676,0.9719354838709676,0.9719354838709676,observed
2014-01-01,Nyamagana,1.0748387096774197,1.0748387096774197,1.0748387096774197,1.0748387096774197,observed
2014-02-01,Nyamagana,1.0510714285714289,1.0510714285714289,1.0510714285714289,1.0510714285714289,observed
2014-03-01,Nyamagana,1.0887096774193543,1.0887096774193543,1.0887096774193543,1.0887096774193543,observed
2014-04-01,Nyamagana,1.0799999999999998,1.0799999999999998,1.0799999999999998,1.0799999999999998,observed
2014-05-01,Nyamagana,0.95516129032258,0.95516129032258,0.95516129032258,0.95516129032258,observed
2014-06-01,Nyamagana,0.9119999999999996,0.9119999999999996,0.9119999999999996,0.9119999999999996,observed
2014-07-01,Nyamagana,0.8261290322580647,0.8261290322580647,0.8261290322580647,0.8261290322580647,observed
2014-08-01,Nyamagana,0.8145161290322581,0.8145161290322581,0.8145161290322581,0.8145161290322581,observed
2014-09-01,Nyamagana,0.8463333333333334,0.8463333333333334,0.8463333333333334,0.8463333333333334,observed
2014-10-01,Nyamagana,0.9577419354838708,0.9577419354838708,0.9577419354838708,0.9577419354838708,observed
2014-11-01,Nyamagana,0.9313333333333332,0.9313333333333332,0.9313333333333332,0.9313333333333332,observed
2014-12-01,Nyamagana,1.0948387096774197,1.0948387096774197,1.0948387096774197,1.0948387096774197,observed
2015-01-01,Nyamagana,1.053548387096774,1.053548387096774,1.053548387096774,1.053548387096774,observed
2015-02-01,Nyamagana,1.0060714285714287,1.0060714285714287,1.0060714285714287,1.0060714285714287,observed
2015-03-01,Nyamagana,0.9732258064516128,0.9732258064516128,0.9732258064516128,0.9732258064516128,observed
2015-04-01,Nyamagana,1.1760000000000004,1.1760000000000004,1.1760000000000004,1.1760000000000004,observed
2015-05-01,Nyamagana,1.1390322580645165,1.1390322580645165,1.1390322580645165,1.1390322580645165,observed
2015-06-01,Nyamagana,1.0103333333333333,1.0103333333333333,1.0103333333333333,1.0103333333333333,observed
2015-07-01,Nyamagana,0.8641935483870967,0.8641935483870967,0.8641935483870967,0.8641935483870967,observed
2015-08-01,Nyamagana,0.7870967741935487,0.7870967741935487,0.7870967741935487,0.7870967741935487,observed
2015-09-01,Nyamagana,0.8093333333333335,0.8093333333333335,0.8093333333333335,0.8093333333333335,observed
2015-10-01,Nyamagana,0.903225806451613,0.903225806451613,0.903225806451613,0.903225806451613,observed
2015-11-01,Nyamagana,1.1,1.1,1.1,1.1,observed
2015-12-01,Nyamagana,,1.1087429523468018,1.045406499505043,1.1657477557659148,XGBoost_bootstrap_ensemble
2016-01-01,Nyamagana,1.1022580645161288,1.1022580645161288,1.1022580645161288,1.1022580645161288,observed
2016-02-01,Nyamagana,1.0862068965517246,1.0862068965517246,1.0862068965517246,1.0862068965517246,observed
2016-03-01,Nyamagana,1.1000000000000003,1.1000000000000003,1.1000000000000003,1.1000000000000003,observed
2016-04-01,Nyamagana,1.1383333333333332,1.1383333333333332,1.1383333333333332,1.1383333333333332,observed
2016-05-01,Nyamagana,1.1961290322580649,1.1961290322580649,1.1961290322580649,1.1961290322580649,observed
2016-06-01,Nyamagana,0.9486666666666662,0.9486666666666662,0.9486666666666662,0.9486666666666662,observed
2016-07-01,Nyamagana,0.8016129032258064,0.8016129032258064,0.8016129032258064,0.8016129032258064,observed
2016-08-01,Nyamagana,0.796451612903226,0.796451612903226,0.796451612903226,0.796451612903226,observed
2016-09-01,Nyamagana,0.7313333333333333,0.7313333333333333,0.7313333333333333,0.7313333333333333,observed
2016-10-01,Nyamagana,0.7280645161290321,0.7280645161290321,0.7280645161290321,0.7280645161290321,observed
2016-11-01,Nyamagana,0.7683333333333333,0.7683333333333333,0.7683333333333333,0.7683333333333333,observed
2016-12-01,Nyamagana,0.7329032258064515,0.7329032258064515,0.7329032258064515,0.7329032258064515,observed
2017-01-01,Nyamagana,0.7238709677419353,0.7238709677419353,0.7238709677419353,0.7238709677419353,observed
2017-02-01,Nyamagana,0.9378571428571424,0.9378571428571424,0.9378571428571424,0.9378571428571424,observed
2017-03-01,Nyamagana,0.9838709677419356,0.9838709677419356,0.9838709677419356,0.9838709677419356,observed
2017-04-01,Nyamagana,0.9713333333333336,0.9713333333333336,0.9713333333333336,0.9713333333333336,observed
2017-05-01,Nyamagana,0.933548387096774,0.933548387096774,0.933548387096774,0.933548387096774,observed
2017-06-01,Nyamagana,0.805,0.805,0.805,0.805,observed
2017-07-01,Nyamagana,0.7590322580645159,0.7590322580645159,0.7590322580645159,0.7590322580645159,observed
2017-08-01,Nyamagana,0.7758064516129033,0.7758064516129033,0.7758064516129033,0.7758064516129033,observed
2017-09-01,Nyamagana,0.8036666666666665,0.8036666666666665,0.8036666666666665,0.8036666666666665,observed
2017-10-01,Nyamagana,0.83,0.83,0.83,0.83,observed
2017-11-01,Nyamagana,0.9743333333333332,0.9743333333333332,0.9743333333333332,0.9743333333333332,observed
2017-12-01,Nyamagana,0.855483870967742,0.855483870967742,0.855483870967742,0.855483870967742,observed
2018-01-01,Nyamagana,0.9803225806451616,0.9803225806451616,0.9803225806451616,0.9803225806451616,observed
2018-02-01,Nyamagana,1.0775,1.0775,1.0775,1.0775,observed
2018-03-01,Nyamagana,0.9648387096774196,0.9648387096774196,0.9648387096774196,0.9648387096774196,observed
2018-04-01,Nyamagana,1.2456666666666671,1.2456666666666671,1.2456666666666671,1.2456666666666671,observed
2018-05-01,Nyamagana,1.150967741935484,1.150967741935484,1.150967741935484,1.150967741935484,observed
2018-06-01,Nyamagana,0.918333333333333,0.918333333333333,0.918333333333333,0.918333333333333,observed
2018-07-01,Nyamagana,0.8112903225806455,0.8112903225806455,0.8112903225806455,0.8112903225806455,observed
2018-08-01,Nyamagana,0.8332258064516127,0.8332258064516127,0.8332258064516127,0.8332258064516127,observed
2018-09-01,Nyamagana,0.7456666666666664,0.7456666666666664,0.7456666666666664,0.7456666666666664,observed
2018-10-01,Nyamagana,0.91258064516129,0.91258064516129,0.91258064516129,0.91258064516129,observed
2018-11-01,Nyamagana,0.8563333333333334,0.8563333333333334,0.8563333333333334,0.8563333333333334,observed
2018-12-01,Nyamagana,0.9729032258064516,0.9729032258064516,0.9729032258064516,0.9729032258064516,observed
2019-01-01,Nyamagana,0.9345161290322578,0.9345161290322578,0.9345161290322578,0.9345161290322578,observed
2019-02-01,Nyamagana,0.903214285714286,0.903214285714286,0.903214285714286,0.903214285714286,observed
2019-03-01,Nyamagana,0.9280645161290324,0.9280645161290324,0.9280645161290324,0.9280645161290324,observed
2019-04-01,Nyamagana,0.8796666666666667,0.8796666666666667,0.8796666666666667,0.8796666666666667,observed
2019-05-01,Nyamagana,0.8658064516129036,0.8658064516129036,0.8658064516129036,0.8658064516129036,observed
2019-06-01,Nyamagana,0.7629999999999998,0.7629999999999998,0.7629999999999998,0.7629999999999998,observed
2019-07-01,Nyamagana,0.7229032258064515,0.7229032258064515,0.7229032258064515,0.7229032258064515,observed
2019-08-01,Nyamagana,0.6783870967741937,0.6783870967741937,0.6783870967741937,0.6783870967741937,observed
2019-09-01,Nyamagana,0.7233333333333334,0.7233333333333334,0.7233333333333334,0.7233333333333334,observed
2019-10-01,Nyamagana,0.8164516129032259,0.8164516129032259,0.8164516129032259,0.8164516129032259,observed
2019-11-01,Nyamagana,0.931333333333333,0.931333333333333,0.931333333333333,0.931333333333333,observed
2019-12-01,Nyamagana,1.3529032258064515,1.3529032258064515,1.3529032258064515,1.3529032258064515,observed
2020-01-01,Nyamagana,0.9422580645161286,0.9422580645161286,0.9422580645161286,0.9422580645161286,observed
2020-02-01,Nyamagana,0.97551724137931,0.97551724137931,0.97551724137931,0.97551724137931,observed
2020-03-01,Nyamagana,0.8493548387096773,0.8493548387096773,0.8493548387096773,0.8493548387096773,observed
2020-04-01,Nyamagana,1.0243333333333335,1.0243333333333335,1.0243333333333335,1.0243333333333335,observed
2020-05-01,Nyamagana,0.7141935483870967,0.7141935483870967,0.7141935483870967,0.7141935483870967,observed
2020-06-01,Nyamagana,0.4173333333333333,0.4173333333333333,0.4173333333333333,0.4173333333333333,observed
2020-07-01,Nyamagana,0.3293548387096775,0.3293548387096775,0.3293548387096775,0.3293548387096775,observed
2020-08-01,Nyamagana,0.3012903225806452,0.3012903225806452,0.3012903225806452,0.3012903225806452,observed
2020-09-01,Nyamagana,0.3136666666666668,0.3136666666666668,0.3136666666666668,0.3136666666666668,observed
2020-10-01,Nyamagana,0.3832258064516129,0.3832258064516129,0.3832258064516129,0.3832258064516129,observed
2020-11-01,Nyamagana,0.714,0.714,0.714,0.714,observed
2020-12-01,Nyamagana,0.7829032258064514,0.7829032258064514,0.7829032258064514,0.7829032258064514,observed
