river,date,year,month,water_level,water_level_observed,runoff,runoff_observed,temp_max_observed,temp_min_observed,temp_mean_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean
Mulembwe,1993-12-01,1993,12,0.8893548387096775,0.8893548387096775,19.59,19.59,21.27741935483871,10.774193548387096,16.0258064516129,144.3,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.967651908602193,17.75305000000003,24.42587000000003,532.12118127236,-0.24009905834153225,0.7653371544255377,18.404526532258103,101224.93288306451
Mulembwe,1994-01-01,1994,1,1.247741935483871,1.247741935483871,18.73,18.73,20.974193548387102,10.464516129032257,15.71935483870968,312.2,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.175740147849467,16.651700000000005,25.494380000000035,550.4691591550201,0.0025967009972177415,0.6436732500450268,18.01836815860213,101179.81965725806
Mulembwe,1994-02-01,1994,2,1.1914285714285715,1.1914285714285715,14.91,14.91,21.27142857142857,11.4,16.335714285714285,229.89999999999992,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.340035907738127,18.590570000000014,25.065330000000017,462.76855441998,0.10182380666026784,0.3488338793744048,17.81256982142861,101251.40866815476
Mulembwe,1994-03-01,1994,3,1.5690322580645162,1.5690322580645162,12.93,12.93,21.758064516129036,9.932258064516128,15.845161290322583,191.5,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.413453172043035,17.538720000000012,25.502530000000036,565.0477417166,-0.09593341537759409,0.5153184099931452,18.54315233870966,101262.7315591398
Mulembwe,1994-04-01,1994,4,1.2693333333333334,1.2693333333333334,17.11,17.11,21.456666666666667,10.333333333333334,15.895,174.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.906350791666682,18.174770000000024,25.28063000000003,601.22776160722,-0.16700990416840278,0.69224758230375,18.39570770833336,101252.70605555555
Mulembwe,1994-05-01,1994,5,1.1122580645161289,1.1122580645161289,8.95,8.95,,,,,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.99528372311829,17.559230000000014,24.971150000000023,456.08377506048,-0.038929057134637096,0.485700975784543,18.11809811827959,101397.56363575268
Mulembwe,1994-06-01,1994,6,0.6483333333333331,0.6483333333333331,4.55,4.55,20.61666666666667,7.200000000000001,13.908333333333335,13.4,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.935084555555534,16.536980000000028,25.203270000000032,83.30106773128,0.2204049212951389,0.5276303388443055,17.24069259722222,101434.25222916667
Mulembwe,1994-07-01,1994,7,0.4722580645161291,0.4722580645161291,1.43,1.43,20.17419354838709,7.1642857142857155,13.669239631336403,14.8,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.36916330645164,15.790300000000002,24.73630000000003,121.9334601848,0.2045814149021505,0.6247677759033602,16.386998172043036,101511.93491935484
Mulembwe,1994-08-01,1994,8,0.3264516129032257,0.3264516129032257,0.6,0.6,,,,18.5,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.216937594086062,15.288540000000012,25.98144000000002,48.67696743396,0.2854683782247312,0.6051211828766129,16.059545174731227,101382.08606854838
Mulembwe,1994-09-01,1994,9,0.262,0.262,0.87,0.87,23.0,9.206666666666667,16.10333333333333,43.699999999999996,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,22.12771151388887,18.049900000000036,26.45437000000004,150.13742404096,0.355273837393375,0.5321143059894444,17.615268500000013,101297.0255625
Mulembwe,1994-10-01,1994,10,0.5335483870967742,0.5335483870967742,11.29,11.29,21.341935483870976,9.95483870967742,15.648387096774197,184.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.69973399193549,17.108000000000004,25.103480000000047,652.6339059027399,-0.052250892739650535,0.6445741760362903,17.804772580645192,101230.62942204301
Mulembwe,1994-11-01,1994,11,1.2866666666666666,1.2866666666666666,12.72,12.72,20.626666666666665,10.586666666666668,15.606666666666666,320.5,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.807295125000053,17.630200000000002,24.832600000000014,599.1320618859401,-0.018549454435402776,0.6023524807894444,18.095593180555568,101268.84835416666
Mulembwe,1994-12-01,1994,12,1.7522580645161288,1.7522580645161288,17.8,17.8,20.800000000000004,11.187096774193545,15.993548387096775,211.00000000000003,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.52967196236557,16.852930000000015,25.154750000000035,677.87933286174,-0.12584456598024193,0.9150236823153765,18.457670456989263,101345.81928091399
Mulembwe,1995-01-01,1995,1,1.6667741935483875,1.6667741935483875,16.95,16.95,21.56774193548387,11.019354838709681,16.293548387096777,279.99999999999994,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.176832607526933,17.07394000000005,26.041350000000023,562.4983310868,0.0319270274811828,0.5834739030764785,18.20834951612909,101331.73815188173
Mulembwe,1995-02-01,1995,2,1.5457142857142858,1.5457142857142858,17.97,17.97,21.192857142857147,10.692857142857141,15.942857142857143,125.89999999999999,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.317110044642902,17.861720000000048,25.72466000000003,397.82857880688,0.10791099602247023,0.47296928239929464,17.759321339285748,101314.55493303572
Mulembwe,1995-03-01,1995,3,1.6464516129032258,1.6464516129032258,18.85,18.85,21.225806451612904,10.380645161290323,15.803225806451614,193.2,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.29812741935484,17.98434000000003,25.661800000000028,471.19617479024,-0.09237914921424731,0.6753206351692205,18.315239274193573,101238.81508736558
Mulembwe,1995-04-01,1995,4,1.6853333333333333,1.6853333333333333,10.96,10.96,20.793333333333337,11.046666666666665,15.920000000000002,208.70000000000002,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.818685680555575,18.054220000000043,25.07754,665.8816333553999,-0.1805723807433889,0.6991619959273611,18.539697569444456,101187.57627083335
Mulembwe,1995-05-01,1995,5,1.9048387096774195,1.9048387096774195,5.92,5.92,20.093333333333337,10.906666666666665,15.5,130.8,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.016116008064557,17.383399999999995,24.806600000000003,348.27136864608,-0.03293186768760753,0.4940011154086022,18.18676422043012,101357.64346102151
Mulembwe,1995-06-01,1995,6,1.0996666666666668,1.0996666666666668,3.04,3.04,20.65,,,25.599999999999998,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.227016347222275,17.35146000000003,25.10476,144.08612226932,0.14830623214945834,0.41401782601015275,17.60748137500002,101409.90920138889
Mulembwe,1995-07-01,1995,7,0.7522580645161291,0.7522580645161291,0.93,0.93,20.890322580645165,7.146666666666669,14.018494623655917,5.7,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.758313293010758,16.603049999999996,25.110299999999995,52.71458611376,0.19060360467562634,0.6398653029028629,16.281238225806476,101363.35974462367
Mulembwe,1995-08-01,1995,8,0.5258064516129033,0.5258064516129033,0.63,0.63,22.72258064516129,6.965517241379309,14.8440489432703,0.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.331134354838696,16.883080000000007,25.86196000000001,26.81374547356,0.24426894995148388,0.5755510427927419,16.164190040322637,101365.59809811828
Mulembwe,1995-09-01,1995,9,0.456,0.456,2.0,2.0,23.166666666666668,8.8,15.983333333333334,14.200000000000001,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,22.0326297777778,17.553250000000048,26.253800000000012,135.26391975074,0.2710024723356944,0.3225127972236111,16.81109404166665,101307.51322222222
Mulembwe,1995-10-01,1995,10,0.9206451612903227,0.9206451612903227,12.35,12.35,21.632258064516133,10.458064516129031,16.045161290322582,228.79999999999998,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.447505712365626,17.230800000000045,25.20535000000001,450.62351291692,0.0846888015264785,0.47220568582813177,17.931110967741972,101169.93975134408
Mulembwe,1995-11-01,1995,11,1.2956666666666665,1.2956666666666665,16.99,16.99,21.12666666666667,11.026666666666667,16.076666666666668,156.79999999999998,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.29156672222223,18.235130000000026,24.87032000000005,387.37583189741997,0.04236333609876389,0.5585266546370834,18.082323958333347,101214.80819444446
Mulembwe,1995-12-01,1995,12,1.4167741935483869,1.4167741935483869,18.59,18.59,21.477419354838705,9.645161290322578,15.561290322580643,147.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.889342123655922,17.891800000000046,25.580930000000023,497.56812933406,-0.10245747703588709,0.6530576433444892,17.81150147849462,101298.47977822581
Mulembwe,1996-01-01,1996,1,1.5923333333333332,1.5923333333333332,18.47,18.47,20.896774193548385,10.051612903225806,15.474193548387095,208.99999999999997,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.039417231182824,17.560940000000016,25.47714000000002,614.57061809866,-0.13423201564755377,0.5659857519637097,17.85222981182801,101153.73052419355
Mulembwe,1996-02-01,1996,2,1.8999999999999995,1.8999999999999995,28.12,28.12,21.27586206896552,10.241379310344827,15.758620689655174,169.20000000000005,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.21315094827588,17.60635000000002,25.555960000000027,526.1187568053199,-0.09581888137988506,0.5129991078356322,17.98924369252876,101124.46139367815
Mulembwe,1996-03-01,1996,3,2.392258064516129,2.392258064516129,17.87,17.87,21.20645161290323,10.741935483870968,15.974193548387099,372.6,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.231814341397865,17.991300000000024,25.94766000000004,693.80760280824,-0.15006602307658604,0.7217842434393011,18.482294932795753,101148.7232795699
Mulembwe,1996-04-01,1996,4,2.3966666666666665,2.3966666666666665,15.62,15.62,20.420000000000005,11.680000000000001,16.050000000000004,189.39999999999995,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.806301319444458,18.1567,24.608000000000004,401.36432702258,-0.07009983044958333,0.7575482893392027,18.173346305555583,101259.42178472223
Mulembwe,1996-05-01,1996,5,1.4303225806451614,1.4303225806451614,10.86,10.86,20.303225806451614,10.761290322580646,15.53225806451613,53.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.117909690860245,18.12014000000005,24.744230000000016,302.53362600808,-0.012835081920564513,0.5471362484769409,17.984160322580692,101335.35479166667
Mulembwe,1996-06-01,1996,6,1.0516666666666667,1.0516666666666667,1.96,1.96,19.74,8.0,13.87,5.5,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.814860430555598,16.932299999999998,25.401400000000024,48.307895632139996,0.25039649517393053,0.5623430037583333,16.250196125000002,101445.97088194443
Mulembwe,1996-07-01,1996,7,0.8348387096774194,0.8348387096774194,0.92,0.92,20.709677419354843,7.255172413793104,13.982424916573974,0.7,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.556380497311864,16.239130000000046,25.1832,31.78930287416,0.22230747185215052,0.6331696652872312,15.572110833333397,101498.86159946237
Mulembwe,1996-08-01,1996,8,0.6576666666666668,0.6576666666666668,0.5,0.5,21.98064516129032,7.681818181818181,14.83123167155425,7.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.517913104838726,16.078700000000026,26.92960000000005,33.837795322,0.2681931944682796,0.2741200447342742,15.065517056451654,101336.67038978494
Mulembwe,1996-09-01,1996,9,0.8076666666666668,0.8076666666666668,0.53,0.53,22.226666666666667,9.333333333333334,15.780000000000001,87.69999999999999,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.771878833333346,18.010700000000043,25.846280000000036,177.44445807948,0.15188914381319446,0.2809206220527778,17.141152000000034,101217.71702083333
Mulembwe,1996-10-01,1996,10,0.7425806451612901,0.7425806451612901,12.94,12.94,21.883870967741938,10.148387096774192,16.016129032258064,104.79999999999998,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.26764158602151,18.03964000000002,25.748680000000036,455.52945138602,0.19287261177916667,0.24784262485228492,17.511111706989254,101227.71125000001
Mulembwe,1996-11-01,1996,11,0.9086666666666666,0.9086666666666666,22.11,22.11,20.646666666666665,10.386666666666665,15.516666666666666,177.70000000000002,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.987305638888927,17.516560000000027,25.640620000000013,485.24093624235996,-0.05667858189819444,0.5046821806373611,17.867636694444457,101151.30853472222
Mulembwe,1996-12-01,1996,12,1.0429032258064515,1.0429032258064515,18.34,18.34,20.812903225806448,10.174193548387098,15.493548387096773,134.39999999999998,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.021715537634407,17.61868000000004,25.79430000000002,618.3609948734,-0.18668088571170696,0.7696310066267473,17.830637634408617,101244.33221774193
Mulembwe,1997-01-01,1997,1,1.1525806451612906,1.1525806451612906,24.85,24.85,20.580645161290324,11.219354838709679,15.900000000000002,204.6,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.971080537634464,18.46120000000002,24.687460000000044,623.734235798,-0.15233158836653227,0.6808629795467742,18.034139596774253,101220.53452284947
Mulembwe,1997-02-01,1997,2,1.3864285714285711,1.3864285714285711,21.34,21.34,20.785714285714285,10.085714285714285,15.435714285714285,173.1,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.82626828869047,16.641800000000046,25.798100000000034,657.2725788043799,-0.11905354694711309,0.7011146102041369,17.67837095238093,101270.63889880953
Mulembwe,1997-03-01,1997,3,1.2870967741935486,1.2870967741935486,18.12,18.12,21.322580645161292,10.993548387096773,16.15806451612903,143.2,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.18617692204299,17.769200000000012,25.86020000000002,669.19231347888,-0.14604896606155915,0.6465794339627687,18.376825779569913,101164.96873655914
Mulembwe,1997-04-01,1997,4,1.8980000000000004,1.8980000000000004,14.88,14.88,20.053333333333335,11.086666666666666,15.57,268.1000000000001,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.717695666666714,17.740200000000016,24.683160000000044,543.2629576701,-0.04386509755875,0.5870852992536111,17.995062708333364,101341.3275625
Mulembwe,1997-05-01,1997,5,2.3222580645161295,2.3222580645161295,7.24,7.24,19.980645161290326,10.399999999999999,15.190322580645162,147.79999999999998,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.90540530913978,16.681240000000003,26.072400000000016,336.40480075958004,-0.025639232695564514,0.3504236263045699,17.64884810483875,101466.50003360216
Mulembwe,1997-06-01,1997,6,1.193,1.193,1.84,1.84,20.27333333333333,8.44,14.356666666666666,10.4,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.997440944444463,16.986400000000003,25.39178000000004,98.1814860546,0.09188626681361112,0.39525979497673613,17.269844375000048,101411.61807638888
Mulembwe,1997-07-01,1997,7,0.8864516129032258,0.8864516129032258,0.78,0.78,20.219354838709677,7.619999999999999,13.919677419354837,0.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.628839153225783,15.799040000000048,25.15798000000001,68.00317731952,0.23497265507909945,0.6953433931907257,16.167603091397893,101580.42823252689
Mulembwe,1997-08-01,1997,8,0.7316129032258064,0.7316129032258064,0.47,0.47,22.45806451612903,7.954838709677417,15.206451612903225,12.6,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.859107432795724,16.985130000000026,26.874900000000025,14.714717838859999,0.2762983171045699,0.4709705640758065,15.689230981182845,101457.95684811828
Mulembwe,1997-09-01,1997,9,0.6176666666666666,0.6176666666666666,1.82,1.82,24.346666666666668,8.958620689655174,16.65264367816092,21.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,22.903863638888936,18.892899999999997,27.54092000000003,64.35728057182,0.36578790838722225,0.6111124668621765,16.605722972222225,101239.89934722222
Mulembwe,1997-10-01,1997,10,0.7938709677419353,0.7938709677419353,5.13,5.13,22.051612903225806,10.851612903225808,16.451612903225808,139.79999999999998,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.533742741935498,18.336659999999995,27.210170000000005,707.0622444589,0.09130484055510751,0.6242742238263441,17.827416438172065,101264.71805107528
Mulembwe,1997-11-01,1997,11,1.5350000000000004,1.5350000000000004,10.56,10.56,20.07333333333333,12.356666666666667,16.215,324.0999999999999,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.110437194444444,18.321950000000015,24.895960000000002,766.60919178326,0.066407246495,0.4842014749526389,18.418791416666693,101262.69953472223
Mulembwe,1997-12-01,1997,12,2.787741935483871,2.787741935483871,17.56,17.56,20.096774193548388,11.425806451612901,15.761290322580646,172.20000000000002,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.636431451612964,18.03848000000005,24.999900000000025,632.39240693152,0.1051595128313172,0.6221987828341398,17.914497204301085,101376.88200268816
Mulembwe,1998-01-01,1998,1,2.362903225806452,2.362903225806452,21.19,21.19,21.0,11.916129032258064,16.45806451612903,184.9,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.325964610215067,18.645650000000046,26.182200000000023,890.93065173074,0.0007827923142473115,0.5280393973768145,18.88728354838713,101301.44243951612
Mulembwe,1998-02-01,1998,2,2.0203571428571427,2.0203571428571427,10.92,10.92,22.064285714285717,12.664285714285713,17.364285714285714,328.5,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,22.135213913690507,19.173969999999997,27.071470000000033,533.8153845377201,0.1509841061922619,0.071795326796875,18.953925252976205,101412.50122023809
Mulembwe,1998-03-01,1998,3,2.108709677419355,2.108709677419355,17.1,17.1,22.10322580645162,12.529032258064516,17.31612903225807,257.49999999999994,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,22.040567284946235,19.38778000000002,26.592370000000017,697.75056848692,-0.16523326303239247,0.7240589517067204,19.40974084677424,101258.47442876344
Mulembwe,1998-04-01,1998,4,2.5733333333333337,2.5733333333333337,12.46,12.46,21.213333333333328,13.23333333333333,17.22333333333333,237.4,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.715620625000042,18.274500000000046,25.416470000000004,536.24820765698,-0.11518152963644444,0.8077280055523611,19.23980255555557,101330.80065972221
Mulembwe,1998-05-01,1998,5,2.2016129032258065,2.2016129032258065,7.73,7.73,20.825806451612902,11.574193548387097,16.2,140.2,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.834944260752707,17.774260000000027,25.916770000000042,216.4454457243,0.03769441768319893,0.48223567197795697,18.659241169354857,101435.12639784947
