river,date,year,month,water_level,water_level_observed,runoff,runoff_observed,temp_max_observed,temp_min_observed,temp_mean_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean
Nyakagunda,1981-01-01,1981,1,0.48548387096774204,0.48548387096774204,,,30.354838709677423,18.03870967741935,24.196774193548386,138.5,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.954812580645182,13.619799999999998,29.375940000000014,28.599023809920002,-0.6336412569745027,0.17476420193158604,11.112931330645154,101289.07148521506
Nyakagunda,1981-02-01,1981,2,0.4646428571428571,0.4646428571428571,,,30.692857142857147,17.549999999999994,24.12142857142857,122.7,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.893552023809548,13.425900000000013,29.399130000000014,38.94305218166,-0.618457726240625,0.079915047064186,11.810582380952383,101220.96325148811
Nyakagunda,1981-03-01,1981,3,0.5003225806451612,0.5003225806451612,,,31.025806451612898,18.235483870967744,24.63064516129032,94.9,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.69165154569896,15.352200000000039,29.138800000000003,45.75943953212,-0.413368470739086,0.16555133873104838,12.813024811827972,101255.00932795698
Nyakagunda,1981-04-01,1981,4,0.44633333333333336,0.44633333333333336,,,31.463333333333335,18.64333333333333,25.053333333333335,116.49999999999999,MPARAMBO,MPARAMBO,grid_m2.75_29.00,19.835583361111162,13.95858000000004,27.074900000000014,95.77894215978,-0.886314306391389,0.4272976130902778,14.512140097222243,101322.64550000001
Nyakagunda,1981-05-01,1981,5,0.49161290322580675,0.49161290322580675,,,29.912903225806456,18.79032258064516,24.351612903225806,103.19999999999999,MPARAMBO,MPARAMBO,grid_m2.75_29.00,19.281416088709705,13.898400000000038,26.738920000000007,86.64441112072,-1.0798592717088709,0.675329830521371,14.026728911290377,101433.5205577957
Nyakagunda,1981-06-01,1981,6,0.4343333333333333,0.4343333333333333,,,31.130000000000003,15.839999999999998,23.485,13.5,MPARAMBO,MPARAMBO,grid_m2.75_29.00,19.86399706944445,14.03472000000005,27.592160000000035,8.85295865416,-1.272975775761111,0.8575577201203389,11.370180819444442,101530.27254166667
Nyakagunda,1981-07-01,1981,7,0.40129032258064545,0.40129032258064545,,,31.274193548387103,14.477419354838707,22.875806451612906,0.3,MPARAMBO,MPARAMBO,grid_m2.75_29.00,19.63173282258066,13.68667000000005,28.169669999999996,2.0556450002599997,-1.1259691165407257,0.9241386609108871,9.909255483870993,101469.2345967742
Nyakagunda,1981-08-01,1981,8,0.3923333333333335,0.3923333333333335,,,32.53870967741935,15.677419354838708,24.108064516129026,24.4,MPARAMBO,MPARAMBO,grid_m2.75_29.00,19.791658911290313,13.24615,27.558130000000006,25.60186384708,-1.0846488908544356,0.7716040995183602,10.907390497311837,101411.2561827957
Nyakagunda,1981-09-01,1981,9,0.39199999999999985,0.39199999999999985,,,32.523333333333326,16.139999999999997,24.331666666666663,78.10000000000001,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.295442569444447,13.633140000000026,29.590970000000027,38.141727530779995,-0.9760802774180555,0.5970737352883806,10.956083652777806,101357.33010416666
Nyakagunda,1981-10-01,1981,10,0.4003225806451614,0.4003225806451614,,,31.9741935483871,17.45806451612903,24.716129032258067,68.8,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.480710779569904,14.544460000000015,28.211270000000013,51.29289638226,-0.999638422621371,0.5906870037856183,12.166143239247333,101292.16347446236
