river,date,year,month,water_level,water_level_observed,runoff,runoff_observed,temp_max_observed,temp_min_observed,temp_mean_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean
Nyamagana,1981-01-01,1981,1,0.5490322580645162,0.5490322580645162,,,30.354838709677423,18.03870967741935,24.196774193548386,138.5,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.364230994623654,14.417020000000036,32.15524000000005,7.21168517074,0.30223901609771503,0.6070847471889785,12.743935551075253,101209.14018145161
Nyamagana,1981-02-01,1981,2,0.4946428571428572,0.4946428571428572,,,30.692857142857147,17.549999999999994,24.12142857142857,122.7,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.32649730654765,16.34274000000005,32.29516000000001,61.688899876739995,0.4060231843651786,0.4242085505657738,12.941444687499995,101136.82946428572
Nyamagana,1981-03-01,1981,3,0.5209677419354839,0.5209677419354839,,,31.025806451612898,18.235483870967744,24.63064516129032,94.9,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.07958817204303,15.547540000000026,31.088000000000022,45.49169536844,0.010076379400940859,0.17776887188427418,15.004407741935495,101183.34547715053
Nyamagana,1981-04-01,1981,4,0.6183333333333334,0.6183333333333334,,,31.463333333333335,18.64333333333333,25.053333333333335,116.49999999999999,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.61329391666669,14.924130000000048,28.37393000000003,116.04380625153999,-0.06427790334575,0.3834024865736111,16.32113833333335,101257.89813194444
Nyamagana,1981-05-01,1981,5,0.7629032258064515,0.7629032258064515,,,29.912903225806456,18.79032258064516,24.351612903225806,103.19999999999999,MPARAMBO,MPARAMBO,grid_m3.00_29.25,20.736548857526884,14.603850000000023,27.44595000000004,147.43685737282001,0.15248253519905913,0.5443116340079301,16.015385645161302,101374.97860887097
Nyamagana,1981-06-01,1981,6,0.4686666666666667,0.4686666666666667,,,31.130000000000003,15.839999999999998,23.485,13.5,MPARAMBO,MPARAMBO,grid_m3.00_29.25,20.93855738888891,14.437550000000044,28.66366000000005,21.97003354374,0.35764352731144444,0.6315580994972222,13.875888305555577,101470.3203263889
Nyamagana,1981-07-01,1981,7,0.3261290322580648,0.3261290322580648,,,31.274193548387103,14.477419354838707,22.875806451612906,0.3,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.028894408602184,14.324370000000044,30.14820000000003,5.35368916862,0.3674561485752554,0.7529448919422043,12.338425766129035,101405.94713037636
Nyamagana,1981-08-01,1981,8,0.3570967741935484,0.3570967741935484,,,32.53870967741935,15.677419354838708,24.108064516129026,24.4,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.12602391129036,14.000200000000007,29.429220000000043,29.03008452388,0.507822651767043,0.47944258971129033,13.070783938172042,101345.21994623655
Nyamagana,1981-09-01,1981,9,0.37399999999999994,0.37399999999999994,,,32.523333333333326,16.139999999999997,24.331666666666663,78.10000000000001,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.788495402777812,13.898770000000013,31.788900000000012,18.64075671226,0.49402741260105554,0.37518381386527777,12.459723930555583,101280.29989583333
Nyamagana,1981-10-01,1981,10,0.3496774193548387,0.3496774193548387,,,31.9741935483871,17.45806451612903,24.716129032258067,68.8,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.209309784946242,15.827660000000037,29.942859999999996,28.17893025484,0.4170859976153226,0.3671749497629032,13.882952903225828,101215.13977150538
Nyamagana,1981-11-01,1981,11,0.3439999999999999,0.3439999999999999,,,32.596666666666664,17.04,24.81833333333333,50.00000000000001,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.712963000000002,15.843350000000044,30.39816000000002,15.48004157962,0.36183428702472226,0.32207582377125,13.032939930555585,101162.95862499998
Nyamagana,1981-12-01,1981,12,0.3896774193548388,0.3896774193548388,,,30.193548387096776,17.890322580645158,24.041935483870965,131.99999999999997,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.46916258064516,15.716580000000022,30.22347000000002,26.51786799328,0.22487706594534945,0.5385038518857527,14.042360040322592,101225.20371639785
Nyamagana,1982-01-01,1982,1,0.46451612903225814,0.46451612903225814,,,30.48387096774194,16.92258064516129,23.703225806451613,139.2,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.279081787634425,16.135580000000004,31.641200000000026,19.587516764500002,0.23334898964898385,0.37516946702352155,13.264873682795724,101138.48444892475
Nyamagana,1982-02-01,1982,2,0.4514285714285714,0.4514285714285714,,,31.032142857142855,16.81428571428571,23.92321428571428,67.7,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.66548635416666,16.04104000000001,32.340480000000014,16.17264742292,0.30083607018839287,0.2860421444380298,12.86864903273812,101102.13532738095
Nyamagana,1982-03-01,1982,3,0.46290322580645166,0.46290322580645166,,,32.08387096774193,16.825806451612905,24.454838709677418,74.4,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.741991263440866,15.887,32.045000000000016,17.417192503720003,0.141565208165457,0.6424400223231183,13.640074408602175,101091.91230510751
Nyamagana,1982-04-01,1982,4,0.6330000000000001,0.6330000000000001,,,30.93,17.596666666666668,24.263333333333335,164.79999999999998,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.812130694444477,15.955470000000048,30.212199999999996,63.13753128601999,-0.0045084426872222215,0.44377167983125,15.821292027777758,101237.61288888889
Nyamagana,1982-05-01,1982,5,0.6619354838709677,0.6619354838709677,,,30.648387096774197,18.40967741935484,24.529032258064518,71.0,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.326250981182795,15.704499999999996,29.165369999999996,152.49705396302,0.17421301917674734,0.5981960491955646,15.796372822580679,101342.5120295699
Nyamagana,1982-06-01,1982,6,0.49800000000000016,0.49800000000000016,,,31.270000000000003,16.343333333333337,23.806666666666672,4.6,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.334050875000003,13.691550000000007,29.727779999999996,2.9804706483800003,0.48670260531638887,0.7714834005893056,13.294522111111178,101497.64068055556
Nyamagana,1982-07-01,1982,7,0.3390322580645162,0.3390322580645162,,,31.803225806451614,13.948387096774196,22.875806451612906,0.0,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.42107573924733,13.793300000000045,30.71935000000002,0.56028366068,0.5708422905087231,0.9460495570733871,11.049833440860255,101446.66855510754
Nyamagana,1982-08-01,1982,8,0.30258064516129013,0.30258064516129013,,,33.022580645161284,14.60967741935484,23.81612903225806,2.6999999999999997,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.358483978494633,14.597860000000026,30.931050000000027,0.029087067,0.8049895776030914,0.8866845839836021,10.300701854838735,101368.52150537634
Nyamagana,1982-09-01,1982,9,0.3289999999999999,0.3289999999999999,,,34.69666666666667,17.220000000000002,25.958333333333336,56.80000000000001,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.92372468055555,16.622920000000022,33.09800000000001,3.74984740596,0.7008867260777778,0.8096252437430554,10.50982241666668,101249.45154166667
Nyamagana,1982-10-01,1982,10,0.415483870967742,0.415483870967742,,,31.18709677419354,17.55483870967742,24.37096774193548,116.7,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.665477661290367,16.01812000000001,30.568020000000047,14.53351976998,0.3405588003043011,0.41930246954838707,12.472984758064513,101204.44049731184
Nyamagana,1982-11-01,1982,11,0.44066666666666676,0.44066666666666676,,,31.173333333333336,17.863333333333333,24.518333333333334,137.79999999999998,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.412571194444467,16.236230000000035,30.958460000000002,132.90286051688,0.10786291824159723,0.31963407712291664,14.302038986111143,101232.90767361112
Nyamagana,1982-12-01,1982,12,0.45741935483870966,0.45741935483870966,,,31.399999999999995,18.270967741935483,24.83548387096774,118.4,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.98535116935483,14.661159999999995,30.701870000000042,32.385826058419994,0.26559240094905917,0.2482295889380914,15.4387453225807,101264.27285618278
