river,date,year,month,water_level,water_level_observed,runoff,runoff_observed,temp_max_observed,temp_min_observed,temp_mean_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean,temp_max_imputed,temp_min_imputed,temp_mean_imputed,precip_bias_factor,precip_imputed
Mutimbuzi,2016-07-01,2016,7,,,0.65,0.65,29.858064516129037,18.59677419354839,24.227419354838712,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.88671954301077,17.382380000000012,31.119470000000035,0.3309249878399999,0.68761965061,1.4509478536317204,14.815088965053803,101437.21645833334,False,False,False,1.5476478434872514,False
Mutimbuzi,2016-08-01,2016,8,,,2.01,2.01,30.74,18.704347826086952,24.72217391304348,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.15013138440861,16.437340000000006,32.676199999999994,0.0047683716,1.2357434325255376,1.354761717109543,13.534874704301105,101384.43068548388,False,False,False,1.5476478434872514,False
Mutimbuzi,2016-09-01,2016,9,,,8.51,8.51,31.657142857142865,20.756666666666664,26.206904761904763,22.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.155908833333346,17.546080000000018,32.94497000000001,1.05619429172,1.1948928006486113,0.9775765089645834,13.498740763888918,101264.9874236111,False,False,False,1.5476478434872514,False
Mutimbuzi,2016-10-01,2016,10,,,18.69,18.69,31.17083333333333,20.40555555555555,25.788194444444443,4.6000000000000005,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.44208022849466,17.65536000000003,33.15682000000004,85.83307259902,1.4271373758520165,0.4505477815298387,14.889576733870967,101131.35881048389,False,False,False,1.5476478434872514,False
Mutimbuzi,2016-11-01,2016,11,,,20.73,20.73,29.296666666666663,21.040000000000006,25.168333333333337,53.6,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.701702138888948,16.889499999999998,31.08755000000002,28.02085890456,1.210258294008361,0.0855857847803888,14.982741986111137,101216.3419375,False,False,False,1.5476478434872514,False
Mutimbuzi,2016-12-01,2016,12,,,18.93,18.93,28.83225806451613,20.377419354838707,24.60483870967742,49.50000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.602131129032276,18.232140000000012,32.67397,5.1174164125,0.9492241021567204,0.5067929092998656,14.667927217741976,101176.41997311827,False,False,False,1.5476478434872514,False
Mutimbuzi,2017-01-01,2017,1,,,13.88,13.88,30.080645161290327,20.14516129032258,25.112903225806456,64.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.54787857526884,17.86056000000002,33.56564000000003,5.36108015804,0.4718244019592741,0.4131559142685483,15.166084704301111,101139.4254704301,False,False,False,1.5476478434872514,False
Mutimbuzi,2017-02-01,2017,2,,,16.2,16.2,29.107142857142858,20.057142857142853,24.582142857142856,128.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.740465163690487,18.684529999999995,32.45248000000004,23.01549916002,0.3813815791495536,0.3979209706066071,15.726591488095266,101165.60944940476,False,False,False,1.5476478434872514,False
Mutimbuzi,2017-03-01,2017,3,,,13.15,13.15,29.867741935483867,20.27,25.068870967741933,156.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.67732756720432,18.49520000000001,32.422799999999995,10.93959812162,0.3545304150741935,0.6768420033453361,16.434327338709693,101170.6543951613,False,False,False,1.5476478434872514,False
Mutimbuzi,2017-04-01,2017,4,,,16.49,16.49,29.55,20.9,25.225,44.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.334529625000016,18.166,31.388570000000016,19.50883871896,1.1993396326894443,0.8074168626668056,15.035867652777767,101248.90272916669,False,False,False,1.5476478434872514,False
Mutimbuzi,2017-05-01,2017,5,,,10.74,10.74,30.91,20.24193548387097,25.57596774193549,34.300000000000004,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.020871720430137,16.66990000000004,32.3655,16.20244967458,1.497580188219758,0.8838517347219489,14.36525913978494,101393.38085349464,False,False,False,1.5476478434872514,False
Mutimbuzi,2017-06-01,2017,6,,,1.51,1.51,30.91,19.206666666666667,25.058333333333334,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.66416087500005,16.307060000000035,32.40408000000002,0.09775161684,1.2707814548833334,1.338680901972778,14.29923179166667,101374.49283333334,False,False,False,1.5476478434872514,False
Mutimbuzi,2017-07-01,2017,7,,,0.55,0.55,30.40322580645161,19.151612903225807,24.77741935483871,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.91587958333338,15.69204000000002,33.130300000000034,2.0303726321,0.7854542262909946,1.4147931968563172,12.560740456989263,101444.33729166666,False,False,False,1.5476478434872514,False
Mutimbuzi,2017-08-01,2017,8,,,2.54,2.54,30.22258064516129,20.11935483870968,25.170967741935485,21.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.90154513440865,17.274470000000008,33.33860000000004,4.7669410616,1.081880370283293,1.193034693922984,13.443909018817235,101323.4257123656,False,False,False,1.5476478434872514,False
Mutimbuzi,2017-09-01,2017,9,,,2.23,2.23,30.656666666666663,20.446666666666665,25.551666666666662,30.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.49131458333335,17.654380000000003,34.14100000000002,1.3098716725,0.8471564382317084,0.8200948508361111,12.844690402777816,101263.57484027778,False,False,False,1.5476478434872514,False
Mutimbuzi,2017-10-01,2017,10,,,18.59,18.59,30.441935483870967,20.819354838709675,25.63064516129032,47.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.578520645161348,18.402800000000013,34.35787000000005,3.97872926066,0.8203405688375,0.4937149171147849,13.668195228494652,101150.3068077957,False,False,False,1.5476478434872514,False
Mutimbuzi,2017-11-01,2017,11,0.4836666666666666,0.4836666666666666,18.79,18.79,29.223333333333336,20.66333333333333,24.94333333333333,164.69999999999996,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.32944175,18.47670000000005,32.61250000000001,45.9918975687,0.7264699784965278,0.4128794977736111,15.161962486111122,101186.91952777778,False,False,False,1.5476478434872514,False
Mutimbuzi,2017-12-01,2017,12,0.4983870967741937,0.4983870967741937,20.95,20.95,29.88387096774193,20.5,25.191935483870964,67.7,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.33729416666671,17.870720000000006,32.19906000000003,34.14010993662,0.4759818445208333,0.5277339364268817,15.824030241935532,101170.73357526882,False,False,False,1.5476478434872514,False
Mutimbuzi,2018-01-01,2018,1,0.6751612903225804,0.6751612903225804,16.81,16.81,28.75161290322581,20.39032258064516,24.570967741935483,85.69999999999999,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.854820497311835,16.726950000000045,30.01052000000004,129.97913387454,-0.3001268566806451,-0.0766899354709677,16.745389529569877,101262.30936155916,False,False,False,1.5476478434872514,False
Mutimbuzi,2018-02-01,2018,2,0.6107142857142857,0.6107142857142857,15.42,15.42,29.714285714285715,20.721428571428568,25.21785714285714,120.60000000000002,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.83463327380952,18.57516000000004,32.68080000000003,13.7996673747,0.5673257746600744,0.3361650408679226,15.82434184523811,101053.48020833332,False,False,False,1.5476478434872514,False
Mutimbuzi,2018-03-01,2018,3,1.2429032258064516,1.2429032258064516,15.88,15.88,29.390322580645165,20.85483870967742,25.122580645161293,126.7,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.678043844086005,17.068380000000047,30.86996000000005,103.83081430456,-0.3123064347269207,0.1886689807929704,16.858882755376328,101224.1267002688,False,False,False,1.5476478434872514,False
Mutimbuzi,2018-04-01,2018,4,2.5196666666666667,2.5196666666666667,14.31,14.31,28.703333333333333,20.966666666666665,24.835,238.9999999999999,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.95121013888888,16.151820000000043,29.52908000000002,435.37855147574,-0.2538771734554861,0.3587387227480555,18.161750444444465,101319.13097222222,False,False,False,1.5476478434872514,False
Mutimbuzi,2018-05-01,2018,5,2.3845161290322583,2.3845161290322583,17.51,17.51,30.380645161290328,20.30967741935484,25.345161290322583,91.2,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.62888360215055,14.99105000000003,30.07920000000001,10.9362602135,1.1756464646803764,0.7407916687386357,16.891037123655906,101365.32083333332,False,False,False,1.5476478434872514,False
Mutimbuzi,2018-06-01,2018,6,1.0333333333333332,1.0333333333333332,4.11,4.11,29.589655172413792,19.173333333333336,24.38149425287357,3.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.43344606944447,14.32340000000005,30.783040000000028,1.46579744348,0.89926675116,1.2096037955011112,15.29053747222224,101498.88222916666,False,False,False,1.5476478434872514,False
Mutimbuzi,2018-07-01,2018,7,1.474193548387097,1.474193548387097,2.2,2.2,29.4,17.835483870967742,23.61774193548387,21.6,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.13213122311828,14.68575000000004,30.22012000000001,18.28432082948,1.093155193399059,1.424532458513441,14.528490591397883,101580.23615591398,False,False,False,1.5476478434872514,False
Mutimbuzi,2018-08-01,2018,8,1.1861290322580649,1.1861290322580649,1.7,1.7,29.93225806451613,19.3,24.616129032258065,16.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.618223790322645,15.459100000000037,32.33620000000002,19.10305013932,0.9473249986125,0.8092720284944892,14.73113775537638,101435.44835349463,False,False,False,1.5476478434872514,False
Mutimbuzi,2018-09-01,2018,9,1.0963333333333336,1.0963333333333336,9.15,9.15,32.27,20.326666666666668,26.298333333333336,4.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.3369084861111,17.098600000000033,34.38223000000005,2.86102293008,1.5997521296463888,0.8843892407856904,13.121278402777818,101162.62957638888,False,False,False,1.5476478434872514,False
Mutimbuzi,2018-10-01,2018,10,1.2374193548387096,1.2374193548387096,25.53,25.53,30.435483870967747,20.783870967741937,25.60967741935484,42.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,25.206038682795736,17.927099999999996,33.22115000000002,12.61186598668,1.1601921624772848,0.4062095378624193,14.10480982526883,101235.47823252688,False,False,False,1.5476478434872514,False
Mutimbuzi,2018-11-01,2018,11,1.8776666666666664,1.8776666666666664,16.23,16.23,29.50666666666666,20.568965517241374,25.037816091954017,112.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.82412093055558,17.398860000000013,33.24468000000002,19.66047285246,1.0505027089011112,0.34029822870375,14.634821583333348,101187.12623611111,False,False,False,1.5476478434872514,False
