river,date,year,month,water_level,water_level_observed,runoff,runoff_observed,temp_max_observed,temp_min_observed,temp_mean_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean
Mutimbuzi,1990-03-01,1990,3,1.8793548387096775,1.8793548387096775,17.73,17.73,29.116129032258062,19.951612903225808,24.533870967741933,74.7,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.118092540322607,17.45046000000002,30.994740000000036,91.18700024644,0.2784655787850806,0.2792675277643145,17.018929086021558,101310.14289650538
Mutimbuzi,1990-04-01,1990,4,1.7890000000000004,1.7890000000000004,11.64,11.64,30.533333333333335,20.509999999999998,25.52166666666667,119.19999999999999,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.744464486111156,17.28475000000003,30.05477000000002,107.44047173064,0.02368405609652778,0.2494510017322222,17.670131138888905,101181.06359722224
Mutimbuzi,1990-05-01,1990,5,1.7680645161290318,1.7680645161290318,14.61,14.61,29.474193548387092,19.293548387096774,24.383870967741935,70.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.393134516129066,16.221640000000036,30.070400000000006,13.77296447102,1.0923657155017474,0.8448129615310485,16.384922862903238,101304.66607526882
Mutimbuzi,1990-06-01,1990,6,1.5910000000000002,1.5910000000000002,1.2,1.2,30.106666666666666,16.86,23.483333333333334,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.570360666666716,15.575680000000034,30.516500000000008,0.20217895115999998,1.208075333811625,1.1863488487908334,14.324368375000006,101448.87744444446
Mutimbuzi,1990-07-01,1990,7,1.5961290322580648,1.5961290322580648,0.45,0.45,29.82580645161291,15.293548387096775,22.55967741935484,0.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.029806250000036,13.295920000000024,30.566430000000025,0.0410079956,0.9536565354432797,1.5028145954701075,12.131033830645151,101415.71962365592
Mutimbuzi,1990-08-01,1990,8,1.593225806451613,1.593225806451613,0.74,0.74,30.074193548387104,17.409677419354836,23.741935483870968,0.4,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.714469005376372,15.249600000000044,31.15640000000002,2.93159486778,1.1268079412064516,1.4198296474637095,13.61729483870971,101436.08696236559
Mutimbuzi,1990-09-01,1990,9,1.6853333333333331,1.6853333333333331,9.32,9.32,30.283333333333346,18.22666666666667,24.25500000000001,48.1,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.79703812500003,16.045000000000016,31.402430000000038,9.26852230376,1.2184464993891666,0.7504946345270833,13.535139597222269,101296.7004375
Mutimbuzi,1990-10-01,1990,10,1.757586206896552,1.757586206896552,17.16,17.16,30.219354838709677,19.009677419354833,24.614516129032253,92.0,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.225195725806486,17.179830000000038,31.85677000000004,2.91514396676,1.0753663671875,0.47186010550913976,13.11704970430111,101182.55101478494
Mutimbuzi,1990-11-01,1990,11,,,23.22,23.22,29.35333333333334,19.963333333333328,24.65833333333333,56.90000000000001,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.67807429166669,17.408299999999997,30.494470000000035,5.49507139328,1.1505356675805556,0.3972523380838889,14.321658722222253,101182.54859027777
Mutimbuzi,1990-12-01,1990,12,,,16.76,16.76,29.025806451612908,19.525806451612905,24.275806451612908,42.5,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.5152854166667,16.509119999999996,30.668660000000045,15.21301255178,0.5582313937850807,0.4102641279950269,15.614975147849464,101190.01071236559
Mutimbuzi,1991-01-01,1991,1,,,18.14,18.14,29.864516129032257,19.719354838709677,24.791935483870965,45.599999999999994,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.830699529569927,18.178300000000036,30.96905000000004,50.28843875574,0.2624458583725,0.3110825321813441,16.48197513440863,101230.79967069892
