location,month_start,t2m_mean_C,d2m_mean_C,tp_sum_mm,msl_mean_hPa,u10_mean,v10_mean
grid_m3.25_29.25,1940-01-01,21.921505913978518,14.999971989247335,152.81105024,1012.2145983870968,-0.25828851667567204,-0.028710130413951616
grid_m3.25_29.25,1940-02-01,22.200479252873585,15.203820387931057,72.62873647312,1012.3334138649426,0.0030449844165660904,-0.005570312905890807
grid_m3.25_29.25,1940-03-01,21.417380779569914,16.182886962365615,320.04547150422,1012.1141440188172,-0.15542737803091397,0.014408870416397847
grid_m3.25_29.25,1940-04-01,22.020623305555578,14.828404347222245,12.30525974426,1012.2693435416667,1.0262020519675,0.46929723811175
grid_m3.25_29.25,1940-05-01,22.20542330645163,14.22495049731185,7.9636573444000005,1012.5128896505377,1.117948060034812,0.7726099352262096
grid_m3.25_29.25,1940-06-01,22.855493222222247,12.288728361111135,0.0019073486,1014.2674427083333,0.791150664786389,1.2534399438298611
grid_m3.25_29.25,1940-07-01,23.245717661290346,11.634826868279593,0.04577636716,1014.4001028225806,0.2800674228155914,1.3125989808579301
grid_m3.25_29.25,1940-08-01,23.868398817204326,9.980952271505398,0.0,1012.9231903897848,0.8746615365886491,1.6246733302729839
grid_m3.25_29.25,1940-09-01,22.111740861111134,14.306853569444467,73.04739948940001,1013.4348725694446,0.762422075917639,0.16275937696888887
grid_m3.25_29.25,1940-10-01,22.283896250000023,13.224706236559163,8.3909034173,1012.7164490591398,1.2322802181716397,0.2757529392782258
grid_m3.25_29.25,1940-11-01,21.826484208333355,14.699445597222244,112.41245266052,1011.7572419444446,0.026720062214638886,-0.05377771422138889
grid_m3.25_29.25,1940-12-01,23.37675634408604,13.757802244623678,1.80101391302,1012.259911155914,0.7820646026530914,0.4385094447081989
grid_m3.25_29.25,1941-01-01,22.811987432795725,14.815892271505401,92.99516683182,1013.2914319220431,-0.003305681111021508,0.2740431591112097
